City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Bhayandar,Mahārāshtra,19.3,72.85,2022,September,0.0533,-0.1249,-0.0647,9,28.55
Narela,Delhi,28.85,77.1,2022,September,0.7535,-0.382,-0.6637,212,31.65
Shishgarh,Uttar Pradesh,28.72,79.32,2022,September,0.3315,-0.1294,-0.2293,181,30.41
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,September,0.0621,0.0835,-0.0956,15,34.37
Saharanpur,Uttar Pradesh,29.964,77.546,2022,September,-0.0087,0.0324,0.0158,280,32.43
Shiliguri,West Bengal,26.72,88.42,2022,September,0.0142,-0.0572,0.0034,119,35.21
Avadi,Tamil Nādu,13.1147,80.1098,2022,September,0.2607,-0.0158,-0.2712,32,38.09
Salem,Tamil Nādu,11.65,78.1667,2022,September,0.0573,0.0567,-0.1558,285,39.14
Jui,Uttarākhand,29.67,78.9098,2022,September,0.208,-0.1635,-0.1363,890,25.58
Amaldu,Uttarākhand,29.9333,78.5333,2022,September,0.7527,-0.237,-0.6221,1406,25.67
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,September,0.6368,-0.1379,-0.5808,3058,16.91
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,September,0.5656,-0.2139,-0.5062,943,25.61
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,September,0.0476,-0.0049,-0.0065,84,30.26
Guntur,Andhra Pradesh,16.3,80.45,2022,September,0.0697,0.1589,-0.0015,34,38.89
Karaikandi,Assam,24.8309,92.6143,2022,September,0.7606,-0.2921,-0.6212,20,31.88
Mumbai,Mahārāshtra,19.0758,72.8775,2022,October,0.0171,-0.1548,0.0102,5,37.99
Kolkata,West Bengal,22.5675,88.37,2022,October,0.0733,0.0018,-0.1411,6,34.95
Delhi,Delhi,28.66,77.23,2022,October,0.1876,0.031,-0.2172,219,28.95
Chennai,Tamil Nādu,13.0825,80.275,2022,October,0.0273,0.0894,-0.0153,9,33.77
Bangalore,Karnātaka,12.9791,77.5913,2022,October,0.302,-0.0545,-0.2778,924,30.39
Ahmedabad,Gujarāt,23.0219,72.5797,2022,October,0.3103,-0.0657,-0.3627,52,34.69
Pune,Mahārāshtra,18.5211,73.8553,2022,October,0.1557,-0.0257,-0.1293,554,31.57
Hyderabad,Telangāna,17.3617,78.4747,2022,October,0.103,0.2059,-0.1528,508,33.09
Surat,Gujarāt,21.205,72.84,2022,October,0.1357,0.0589,-0.1924,14,36.07
Prayagraj,Uttar Pradesh,25.45,81.85,2022,October,0.3516,-0.077,-0.3696,95,31.01
Kanpur,Gujarāt,24.285,72.6933,2022,October,0.5954,-0.1597,-0.5792,335,33.27
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,October,0.1352,0.1153,-0.1821,132,31.49
Belahi,Bihār,25.7167,86.4,2022,October,0.1785,-0.2035,-0.0783,41,29.73
Vadodara,Gujarāt,22.3,73.2,2022,October,0.3113,-0.0481,-0.3181,38,34.65
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2022,October,0.1219,0.0392,-0.1627,318,31.97
Lucknow,Uttar Pradesh,26.847,80.947,2022,October,0.1265,0.154,-0.1604,115,31.07
Kannankulam,Kerala,10.4799,76.1131,2022,October,0.3468,-0.2643,-0.2795,13,27.88
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,October,0.2827,-0.0643,-0.3143,222,28.21
Nagla,Uttarākhand,29.01,79.51,2022,October,0.6588,-0.2143,-0.6028,227,28.45
Jaipur,Rājasthān,26.915,75.82,2022,October,0.6284,-0.1555,-0.6301,441,32.35
Kottarassheri,Kerala,10.6167,76.5333,2022,October,0.4663,-0.0015,-0.4536,147,29.13
Attadappa,Kerala,11.85,75.4167,2022,October,0.6937,-0.3243,-0.6242,37,27.99
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2022,October,0.7606,-0.2712,-0.6729,337,32.05
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,October,0.4759,-0.0717,-0.4993,305,28.01
Nagpur,Mahārāshtra,21.1497,79.0806,2022,October,0.3859,-0.0994,-0.4039,318,31.37
Guwahati,Assam,26.1806,91.7502,2022,October,0.0897,0.1545,-0.1059,57,30.7
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,October,0.2383,-0.019,-0.2466,211,29.23
Coimbatore,Tamil Nādu,11.0008,76.9633,2022,October,0.0512,-0.094,-0.0313,417,35.57
Patna,Bihār,25.61,85.1414,2022,October,0.1136,0.1993,-0.1568,63,31.39
Rajkot,Gujarāt,22.2969,70.7984,2022,October,0.0301,0.1635,-0.0471,134,37.09
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,October,0.2973,-0.0042,-0.2838,12,31.47
Indore,Madhya Pradesh,22.7186,75.855,2022,October,0.0642,0.1225,-0.169,553,33.83
Abhepur,Punjab,30.6667,76.8333,2022,October,0.2309,0.0246,-0.2699,311,29.23
Gumanwala,Uttarākhand,29.9333,77.9,2022,October,0.4888,-0.014,-0.4822,277,27.27
Thane,Mahārāshtra,19.18,72.9633,2022,October,0.6589,-0.2074,-0.5832,14,34.13
Bhopal,Madhya Pradesh,23.25,77.4167,2022,October,0.1632,0.1469,-0.2055,512,31.13
Agra,Uttar Pradesh,27.18,78.02,2022,October,0.5423,0.0295,-0.591,184,29.87
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,October,0.1587,-0.0678,-0.1286,8,35.79
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2022,October,0.1421,-0.0885,-0.1194,584,33.2
Harbatpur,Uttarākhand,30.45,77.73,2022,October,0.4352,-0.0059,-0.4445,445,27.41
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,October,0.1087,0.117,-0.1503,612,26.55
Ludhiana,Punjab,30.9083,75.8486,2022,October,0.399,-0.1008,-0.4146,243,29.53
Meerut,Uttar Pradesh,28.98,77.7064,2022,October,0.0223,0.156,-0.0627,228,29.07
Madurai,Tamil Nādu,9.9197,78.1194,2022,October,0.0988,0.2633,-0.2597,141,36.85
Nasik,Mahārāshtra,20.0,73.7833,2022,October,0.126,0.0979,-0.164,588,31.97
Faridabad,Haryāna,28.4167,77.3,2022,October,0.3143,0.0387,-0.3121,208,28.91
Madarpur,Bihār,26.227,84.6746,2022,October,0.1984,0.0208,-0.2121,69,31.2
Najafgarh,Delhi,28.6125,76.9847,2022,October,0.0951,0.0921,-0.1559,220,29.35
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,October,0.1494,0.1243,-0.2365,399,31.45
Madanpur,Uttarākhand,29.326,79.1537,2022,October,0.7101,-0.1944,-0.6119,315,27.39
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,October,0.768,-0.2187,-0.6534,383,28.89
Kalyan,Mahārāshtra,19.25,73.15,2022,October,0.1845,0.1465,-0.1975,10,31.0
Asansol,West Bengal,23.6833,86.9667,2022,October,0.2829,0.1341,-0.3068,125,33.4
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,October,0.4241,-0.1152,-0.4011,27,31.11
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,October,0.0868,0.0128,-0.1134,0,31.41
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,October,0.1813,0.0143,-0.256,78,33.23
Kalleli,Kerala,9.2,76.8833,2022,October,0.1991,-0.2034,-0.1338,133,28.29
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,October,0.113,0.165,-0.1514,1595,23.16
Aurangabad,Mahārāshtra,19.88,75.32,2022,October,0.1921,-0.081,-0.1713,564,32.01
Dhanbad,Jhārkhand,23.7928,86.435,2022,October,0.0374,-0.065,0.0049,245,32.58
Amritsar,Punjab,31.6269,74.877,2022,October,0.0644,0.0271,-0.1277,234,29.53
Haora,West Bengal,22.58,88.3294,2022,October,0.2331,0.1324,-0.244,12,30.45
Ranchi,Jhārkhand,23.3556,85.3347,2022,October,0.69,-0.1295,-0.6241,643,31.59
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,October,0.0733,0.1197,-0.1577,215,30.91
Jodhpur,Rājasthān,26.2944,73.0278,2022,October,0.1749,0.0681,-0.2505,251,35.8
Chandigarh,Chandīgarh,30.7364,76.7883,2022,October,0.4693,-0.103,-0.4331,349,28.45
Raipur,Chhattīsgarh,21.2379,81.6337,2022,October,0.1466,0.0846,-0.1721,309,33.17
Warangal,Telangāna,17.9756,79.6011,2022,October,0.1214,0.106,-0.1884,269,31.65
Kota,Rājasthān,25.18,75.83,2022,October,0.1652,-0.0444,-0.1783,230,32.11
Bareilly,Uttar Pradesh,28.364,79.415,2022,October,0.0899,0.1128,-0.1575,180,29.91
Solapur,Mahārāshtra,17.6703,75.9011,2022,October,0.1394,0.0996,-0.1967,474,33.37
Hubli,Karnātaka,15.3108,75.0925,2022,October,0.2695,0.0357,-0.2768,618,31.55
Mysore,Karnātaka,12.3086,76.6531,2022,October,-0.0161,0.1411,-0.0341,747,28.95
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,October,0.2485,-0.0071,-0.2422,74,32.09
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,October,0.1718,0.0767,-0.1693,205,29.73
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,October,0.3603,-0.0192,-0.3548,305,33.29
Jamnagar,Gujarāt,22.47,70.07,2022,October,0.2356,0.049,-0.2533,21,36.67
Gurgaon,Haryāna,28.4667,77.0333,2022,October,0.2007,-0.0391,-0.2843,224,29.03
Aligarh,Uttar Pradesh,27.88,78.08,2022,October,0.2191,0.0154,-0.2381,190,30.45
Jalandhar,Punjab,31.3256,75.5792,2022,October,0.1721,0.0282,-0.2343,242,30.19
Bhubaneshwar,Odisha,20.295,85.825,2022,October,0.1415,-0.0126,-0.2128,47,32.61
Bhayandar,Mahārāshtra,19.3,72.85,2022,October,0.0584,-0.0633,-0.0283,9,33.27
Narela,Delhi,28.85,77.1,2022,October,0.7193,-0.2884,-0.6638,212,28.11
Shishgarh,Uttar Pradesh,28.72,79.32,2022,October,0.553,-0.0378,-0.5278,181,27.53
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,October,-0.0008,-0.163,0.0391,15,37.99
Dispur,Assam,26.15,91.77,2022,October,0.8004,-0.3213,-0.681,116,29.77
Durgapur,West Bengal,23.55,87.32,2022,October,0.3965,-0.001,-0.3849,90,30.41
Bhiwandi,Mahārāshtra,19.3,73.0667,2022,October,0.0254,-0.1279,-0.0856,25,37.69
Saharanpur,Uttar Pradesh,29.964,77.546,2022,October,0.0773,0.0862,-0.1557,280,29.63
Shiliguri,West Bengal,26.72,88.42,2022,October,0.0783,0.0691,-0.0603,119,32.27
Avadi,Tamil Nādu,13.1147,80.1098,2022,October,0.0316,-0.1393,-0.0299,32,33.41
Salem,Tamil Nādu,11.65,78.1667,2022,October,0.0518,0.0273,-0.0667,285,33.01
Jui,Uttarākhand,29.67,78.9098,2022,October,0.8679,-0.2638,-0.7744,890,22.49
Amaldu,Uttarākhand,29.9333,78.5333,2022,October,0.7068,-0.1732,-0.6411,1406,21.87
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,October,0.6602,-0.2303,-0.6316,3058,14.43
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,October,0.6555,-0.1786,-0.6287,943,23.71
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,October,0.1677,0.0794,-0.215,84,31.25
Guntur,Andhra Pradesh,16.3,80.45,2022,October,0.3022,0.0085,-0.3234,34,34.23
Karaikandi,Assam,24.8309,92.6143,2022,October,0.2695,-0.252,-0.2119,20,28.87
Mumbai,Mahārāshtra,19.0758,72.8775,2022,November,0.0857,0.029,-0.133,5,35.36
Kolkata,West Bengal,22.5675,88.37,2022,November,0.101,0.0094,-0.1573,6,31.67
Delhi,Delhi,28.66,77.23,2022,November,0.1247,-0.0399,-0.1295,219,25.98
Chennai,Tamil Nādu,13.0825,80.275,2022,November,0.0562,0.023,-0.0147,9,29.01
Bangalore,Karnātaka,12.9791,77.5913,2022,November,0.3181,-0.0308,-0.3184,924,28.02
Ahmedabad,Gujarāt,23.0219,72.5797,2022,November,0.2432,-0.023,-0.2966,52,31.76
Pune,Mahārāshtra,18.5211,73.8553,2022,November,0.2913,-0.0436,-0.3167,554,30.39
Hyderabad,Telangāna,17.3617,78.4747,2022,November,0.0412,0.0555,-0.0394,508,31.21
Surat,Gujarāt,21.205,72.84,2022,November,0.1359,0.0451,-0.2067,14,34.13
Prayagraj,Uttar Pradesh,25.45,81.85,2022,November,0.3552,-0.0252,-0.3493,95,27.19
Kanpur,Gujarāt,24.285,72.6933,2022,November,0.6008,-0.1599,-0.5955,335,31.08
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,November,0.1225,0.0384,-0.1766,132,27.36
Belahi,Bihār,25.7167,86.4,2022,November,0.1879,-0.2389,-0.135,41,28.95
Vadodara,Gujarāt,22.3,73.2,2022,November,0.2797,-0.0031,-0.2857,38,32.4
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2022,November,0.1555,0.0233,-0.1618,318,31.3
Lucknow,Uttar Pradesh,26.847,80.947,2022,November,0.0983,0.0949,-0.135,115,27.45
Kannankulam,Kerala,10.4799,76.1131,2022,November,0.41,-0.1676,-0.3634,13,29.94
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,November,0.1968,0.0194,-0.242,222,26.74
Nagla,Uttarākhand,29.01,79.51,2022,November,0.4084,0.0226,-0.4199,227,26.16
Jaipur,Rājasthān,26.915,75.82,2022,November,0.6024,-0.1357,-0.6114,441,28.44
Kottarassheri,Kerala,10.6167,76.5333,2022,November,0.5103,0.0477,-0.4831,147,29.08
Attadappa,Kerala,11.85,75.4167,2022,November,0.6955,-0.2879,-0.6111,37,30.14
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2022,November,0.6631,-0.2165,-0.6043,337,29.02
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,November,0.3891,-0.0127,-0.4373,305,28.17
Nagpur,Mahārāshtra,21.1497,79.0806,2022,November,0.3321,-0.1075,-0.353,318,29.19
Guwahati,Assam,26.1806,91.7502,2022,November,0.089,0.1384,-0.1183,57,27.4
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,November,0.1425,-0.0953,-0.1626,211,26.83
Coimbatore,Tamil Nādu,11.0008,76.9633,2022,November,0.2728,0.0123,-0.2507,417,31.84
Patna,Bihār,25.61,85.1414,2022,November,0.1149,0.1796,-0.175,63,27.6
Rajkot,Gujarāt,22.2969,70.7984,2022,November,0.0739,0.1653,-0.1101,134,33.11
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,November,0.2904,0.0631,-0.3279,12,30.72
Indore,Madhya Pradesh,22.7186,75.855,2022,November,0.0931,0.0545,-0.2082,553,30.85
Abhepur,Punjab,30.6667,76.8333,2022,November,0.2058,0.0012,-0.2362,311,25.0
Gumanwala,Uttarākhand,29.9333,77.9,2022,November,0.334,0.0765,-0.4245,277,24.58
Thane,Mahārāshtra,19.18,72.9633,2022,November,0.6375,-0.1849,-0.577,14,32.5
Bhopal,Madhya Pradesh,23.25,77.4167,2022,November,0.1273,0.1401,-0.1698,512,28.24
Agra,Uttar Pradesh,27.18,78.02,2022,November,0.4665,-0.0469,-0.4762,184,25.5
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,November,0.0516,-0.1308,-0.0066,8,30.98
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2022,November,0.7095,-0.2125,-0.6692,584,31.06
Harbatpur,Uttarākhand,30.45,77.73,2022,November,0.3298,0.0761,-0.3424,445,24.42
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,November,0.1004,0.1199,-0.1564,612,23.35
Ludhiana,Punjab,30.9083,75.8486,2022,November,0.2608,-0.0777,-0.2738,243,25.25
Meerut,Uttar Pradesh,28.98,77.7064,2022,November,0.043,0.0516,-0.0528,228,26.26
Madurai,Tamil Nādu,9.9197,78.1194,2022,November,0.056,0.2425,-0.0844,141,32.69
Nasik,Mahārāshtra,20.0,73.7833,2022,November,0.1423,0.0805,-0.2168,588,30.46
Faridabad,Haryāna,28.4167,77.3,2022,November,0.1987,0.0659,-0.2349,208,26.48
Madarpur,Bihār,26.227,84.6746,2022,November,0.1646,0.0299,-0.2351,69,27.47
Najafgarh,Delhi,28.6125,76.9847,2022,November,0.0757,0.0706,-0.0461,220,26.66
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,November,0.1023,0.1358,-0.1573,399,29.02
Madanpur,Uttarākhand,29.326,79.1537,2022,November,0.4297,0.0267,-0.4345,315,25.23
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,November,0.592,-0.1288,-0.56,383,26.0
Kalyan,Mahārāshtra,19.25,73.15,2022,November,0.2671,0.137,-0.2998,10,32.57
Asansol,West Bengal,23.6833,86.9667,2022,November,0.2255,0.098,-0.2559,125,29.34
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,November,0.4634,-0.151,-0.405,27,30.22
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,November,0.1389,0.2035,-0.1864,0,32.09
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,November,0.1837,0.0007,-0.2434,78,26.75
Kalleli,Kerala,9.2,76.8833,2022,November,0.1599,-0.1904,-0.1159,133,27.91
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,November,0.0054,0.0551,0.0231,1595,15.53
Aurangabad,Mahārāshtra,19.88,75.32,2022,November,0.4486,-0.0962,-0.4402,564,31.48
Dhanbad,Jhārkhand,23.7928,86.435,2022,November,0.4556,0.0091,-0.5027,245,29.17
Amritsar,Punjab,31.6269,74.877,2022,November,-0.0126,-0.0231,-0.0728,234,25.33
Haora,West Bengal,22.58,88.3294,2022,November,0.1775,0.138,-0.1989,12,29.71
Ranchi,Jhārkhand,23.3556,85.3347,2022,November,0.5892,-0.1012,-0.5443,643,26.83
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,November,0.0198,0.1655,-0.0959,215,27.77
Jodhpur,Rājasthān,26.2944,73.0278,2022,November,0.1632,0.0715,-0.2287,251,30.52
Chandigarh,Chandīgarh,30.7364,76.7883,2022,November,0.4347,-0.1063,-0.3955,349,24.07
Raipur,Chhattīsgarh,21.2379,81.6337,2022,November,0.116,0.0631,-0.194,309,29.59
Warangal,Telangāna,17.9756,79.6011,2022,November,0.0906,0.0878,-0.1534,269,31.07
Kota,Rājasthān,25.18,75.83,2022,November,0.1133,0.0435,-0.1956,230,29.08
Bareilly,Uttar Pradesh,28.364,79.415,2022,November,0.0635,0.11,-0.1003,180,26.21
Solapur,Mahārāshtra,17.6703,75.9011,2022,November,0.1577,0.0712,-0.22,474,31.74
Hubli,Karnātaka,15.3108,75.0925,2022,November,0.2526,0.0676,-0.2801,618,30.91
Mysore,Karnātaka,12.3086,76.6531,2022,November,0.045,0.1048,-0.0965,747,29.86
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,November,0.0455,-0.0808,-0.0033,74,31.61
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,November,0.0876,0.0742,-0.0935,205,26.3
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,November,0.2635,0.0256,-0.2453,305,33.2
Jamnagar,Gujarāt,22.47,70.07,2022,November,0.2537,0.066,-0.2945,21,32.63
Gurgaon,Haryāna,28.4667,77.0333,2022,November,0.1506,-0.0202,-0.196,224,26.55
Aligarh,Uttar Pradesh,27.88,78.08,2022,November,0.1949,0.0135,-0.2361,190,27.48
Jalandhar,Punjab,31.3256,75.5792,2022,November,0.1493,-0.0229,-0.1788,242,25.11
Bhubaneshwar,Odisha,20.295,85.825,2022,November,0.1847,-0.0558,-0.2318,47,30.47
Bhayandar,Mahārāshtra,19.3,72.85,2022,November,0.2203,0.1676,-0.2344,9,33.18
Narela,Delhi,28.85,77.1,2022,November,0.3055,-0.0829,-0.2928,212,26.1
Shishgarh,Uttar Pradesh,28.72,79.32,2022,November,0.3661,-0.0257,-0.3921,181,24.52
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,November,-0.0309,-0.1625,0.0654,15,35.94
Dispur,Assam,26.15,91.77,2022,November,0.6855,-0.1979,-0.5959,116,28.18
Durgapur,West Bengal,23.55,87.32,2022,November,0.3426,0.0128,-0.3906,90,28.61
Bhiwandi,Mahārāshtra,19.3,73.0667,2022,November,0.0711,-0.1152,-0.1431,25,36.12
Saharanpur,Uttar Pradesh,29.964,77.546,2022,November,0.038,0.0077,-0.0575,280,25.88
Shiliguri,West Bengal,26.72,88.42,2022,November,0.0876,0.1617,-0.1238,119,30.83
Avadi,Tamil Nādu,13.1147,80.1098,2022,November,0.328,-0.0023,-0.3204,32,28.39
Salem,Tamil Nādu,11.65,78.1667,2022,November,-0.0214,-0.1524,0.0608,285,33.31
Jui,Uttarākhand,29.67,78.9098,2022,November,0.8486,-0.2784,-0.7602,890,20.54
Amaldu,Uttarākhand,29.9333,78.5333,2022,November,0.6585,-0.1012,-0.6342,1406,19.54
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,November,0.2952,-0.661,-0.2472,3058,3.37
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,November,0.5332,-0.05,-0.5276,943,20.73
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,November,0.1436,0.0735,-0.1981,84,27.64
Guntur,Andhra Pradesh,16.3,80.45,2022,November,0.2951,0.0061,-0.2968,34,32.89
Karaikandi,Assam,24.8309,92.6143,2022,November,0.8307,-0.3156,-0.6996,20,27.65
Mumbai,Mahārāshtra,19.0758,72.8775,2022,December,0.0395,0.0148,-0.0703,5,34.66
Kolkata,West Bengal,22.5675,88.37,2022,December,0.102,-0.0051,-0.1631,6,26.89
Delhi,Delhi,28.66,77.23,2022,December,0.092,0.0521,-0.1726,219,19.9
Chennai,Tamil Nādu,13.0825,80.275,2022,December,0.0081,-0.1787,0.0075,9,29.84
Bangalore,Karnātaka,12.9791,77.5913,2022,December,0.1248,0.017,-0.201,924,27.94
Ahmedabad,Gujarāt,23.0219,72.5797,2022,December,0.2556,-0.0577,-0.2785,52,27.62
Pune,Mahārāshtra,18.5211,73.8553,2022,December,0.2255,-0.0329,-0.2552,554,29.23
Hyderabad,Telangāna,17.3617,78.4747,2022,December,0.0441,0.2048,-0.1046,508,30.31
Surat,Gujarāt,21.205,72.84,2022,December,0.1229,0.071,-0.2042,14,31.37
Prayagraj,Uttar Pradesh,25.45,81.85,2022,December,0.3001,-0.0362,-0.316,95,22.57
Kanpur,Gujarāt,24.285,72.6933,2022,December,0.6038,-0.1695,-0.6027,335,26.83
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,December,0.1256,0.0622,-0.1817,132,22.39
Belahi,Bihār,25.7167,86.4,2022,December,0.2552,-0.3179,-0.2062,41,23.12
Vadodara,Gujarāt,22.3,73.2,2022,December,0.1868,0.0254,-0.2312,38,29.5
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2022,December,0.1335,0.0518,-0.1701,318,30.27
Lucknow,Uttar Pradesh,26.847,80.947,2022,December,0.0771,0.0637,-0.1443,115,22.7
Kannankulam,Kerala,10.4799,76.1131,2022,December,0.4953,-0.1538,-0.439,13,28.01
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,December,0.2731,-0.124,-0.2871,222,21.31
Nagla,Uttarākhand,29.01,79.51,2022,December,0.511,-0.1536,-0.4598,227,20.73
Jaipur,Rājasthān,26.915,75.82,2022,December,0.5668,-0.1479,-0.591,441,23.44
Kottarassheri,Kerala,10.6167,76.5333,2022,December,0.4565,0.1639,-0.4501,147,28.69
Attadappa,Kerala,11.85,75.4167,2022,December,0.8218,-0.3284,-0.7402,37,30.5
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2022,December,0.6386,-0.2103,-0.5823,337,25.43
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,December,0.3224,0.0489,-0.4051,305,27.71
Nagpur,Mahārāshtra,21.1497,79.0806,2022,December,0.3237,-0.1003,-0.3474,318,27.76
Guwahati,Assam,26.1806,91.7502,2022,December,0.0624,0.115,-0.0881,57,23.98
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,December,0.1834,-0.0042,-0.1987,211,20.69
Coimbatore,Tamil Nādu,11.0008,76.9633,2022,December,0.2812,0.0224,-0.263,417,32.17
Patna,Bihār,25.61,85.1414,2022,December,0.061,0.0543,-0.1141,63,23.11
Rajkot,Gujarāt,22.2969,70.7984,2022,December,0.062,0.1428,-0.1042,134,29.28
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,December,0.2217,0.0066,-0.211,12,28.48
Indore,Madhya Pradesh,22.7186,75.855,2022,December,0.054,0.067,-0.153,553,27.49
Abhepur,Punjab,30.6667,76.8333,2022,December,0.1838,-0.0264,-0.2033,311,19.27
Gumanwala,Uttarākhand,29.9333,77.9,2022,December,0.1299,-0.0531,-0.1305,277,19.02
Thane,Mahārāshtra,19.18,72.9633,2022,December,0.4852,-0.105,-0.4569,14,31.49
Bhopal,Madhya Pradesh,23.25,77.4167,2022,December,0.1406,0.1573,-0.1851,512,25.0
Agra,Uttar Pradesh,27.18,78.02,2022,December,0.3411,0.0381,-0.4412,184,20.92
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,December,0.1784,-0.226,-0.1663,8,30.32
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2022,December,0.6585,-0.2066,-0.6111,584,30.85
Harbatpur,Uttarākhand,30.45,77.73,2022,December,0.2599,-0.0102,-0.2322,445,19.3
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,December,0.1408,0.0502,-0.184,612,18.26
Ludhiana,Punjab,30.9083,75.8486,2022,December,0.1383,-0.0952,-0.1114,243,19.54
Meerut,Uttar Pradesh,28.98,77.7064,2022,December,0.0633,0.096,-0.1354,228,18.87
Madurai,Tamil Nādu,9.9197,78.1194,2022,December,0.1452,0.3044,-0.3284,141,32.73
Nasik,Mahārāshtra,20.0,73.7833,2022,December,0.1237,0.0956,-0.1981,588,28.75
Faridabad,Haryāna,28.4167,77.3,2022,December,0.2709,0.0837,-0.3324,208,20.64
Madarpur,Bihār,26.227,84.6746,2022,December,0.1403,0.0095,-0.1822,69,23.0
Najafgarh,Delhi,28.6125,76.9847,2022,December,0.0574,0.0348,-0.1058,220,20.49
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,December,0.1129,0.1307,-0.193,399,26.39
Madanpur,Uttarākhand,29.326,79.1537,2022,December,0.3107,0.0059,-0.3354,315,21.22
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,December,0.5143,-0.0826,-0.4893,383,21.51
Kalyan,Mahārāshtra,19.25,73.15,2022,December,0.1722,0.1622,-0.2254,10,32.2
Asansol,West Bengal,23.6833,86.9667,2022,December,0.1315,0.0863,-0.1695,125,24.7
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,December,0.1714,-0.1267,-0.0712,27,27.68
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,December,0.0926,0.3038,-0.1411,0,31.8
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,December,0.1175,-0.0293,-0.1651,78,21.47
Kalleli,Kerala,9.2,76.8833,2022,December,0.5944,-0.1251,-0.5457,133,30.31
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,December,-0.0266,-0.0963,0.0322,1595,8.9
Aurangabad,Mahārāshtra,19.88,75.32,2022,December,0.4303,-0.114,-0.4457,564,29.79
Dhanbad,Jhārkhand,23.7928,86.435,2022,December,0.2748,0.017,-0.283,245,24.75
Amritsar,Punjab,31.6269,74.877,2022,December,0.071,-0.0253,-0.1265,234,19.36
