City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,September,0.0447,0.0387,-0.079,15,29.33
Dispur,Assam,26.15,91.77,2023,September,0.8421,-0.2965,-0.716,116,29.83
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,September,0.0178,-0.201,-0.0014,25,35.11
Saharanpur,Uttar Pradesh,29.964,77.546,2023,September,-0.0883,-0.0331,0.102,280,33.54
Shiliguri,West Bengal,26.72,88.42,2023,September,0.068,0.0083,-0.0414,119,37.13
Avadi,Tamil Nādu,13.1147,80.1098,2023,September,0.3479,0.0164,-0.3492,32,34.27
Salem,Tamil Nādu,11.65,78.1667,2023,September,0.0414,0.0259,-0.0819,285,36.83
Jui,Uttarākhand,29.67,78.9098,2023,September,0.1374,-0.0907,-0.0945,890,26.15
Amaldu,Uttarākhand,29.9333,78.5333,2023,September,0.1438,-0.2323,-0.0959,1406,25.99
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,September,0.3347,-0.1251,-0.2991,3058,16.46
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,September,0.4198,-0.1312,-0.3494,943,26.64
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,September,0.111,0.0904,-0.1127,84,33.1
Guntur,Andhra Pradesh,16.3,80.45,2023,September,0.1646,0.0629,-0.1966,34,37.59
Karaikandi,Assam,24.8309,92.6143,2023,September,0.7385,-0.329,-0.5781,20,30.82
Mumbai,Mahārāshtra,19.0758,72.8775,2023,October,0.0832,0.0572,-0.1247,5,36.78
Kolkata,West Bengal,22.5675,88.37,2023,October,0.0813,0.0288,-0.148,6,34.77
Delhi,Delhi,28.66,77.23,2023,October,0.2282,-0.0017,-0.3007,219,31.11
Chennai,Tamil Nādu,13.0825,80.275,2023,October,0.0384,0.2775,-0.035,9,34.86
Bangalore,Karnātaka,12.9791,77.5913,2023,October,0.31,-0.0501,-0.3241,924,30.48
Ahmedabad,Gujarāt,23.0219,72.5797,2023,October,0.286,0.0238,-0.3478,52,34.77
Pune,Mahārāshtra,18.5211,73.8553,2023,October,0.3314,-0.0523,-0.3504,554,33.08
Hyderabad,Telangāna,17.3617,78.4747,2023,October,0.086,0.1669,-0.1558,508,35.17
Surat,Gujarāt,21.205,72.84,2023,October,0.1508,0.0787,-0.2477,14,36.49
Prayagraj,Uttar Pradesh,25.45,81.85,2023,October,0.4826,-0.0653,-0.4688,95,32.13
Kanpur,Gujarāt,24.285,72.6933,2023,October,0.581,-0.1598,-0.5501,335,31.48
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,October,0.1304,0.0561,-0.1861,132,32.76
Belahi,Bihār,25.7167,86.4,2023,October,0.3382,-0.2801,-0.2301,41,30.0
Vadodara,Gujarāt,22.3,73.2,2023,October,0.3005,-0.0269,-0.3106,38,35.24
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,October,0.1019,0.099,-0.1708,318,32.4
Lucknow,Uttar Pradesh,26.847,80.947,2023,October,0.1231,0.1268,-0.1574,115,32.61
Kannankulam,Kerala,10.4799,76.1131,2023,October,0.4685,-0.2157,-0.4051,13,29.72
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,October,0.2689,-0.0446,-0.2863,222,28.74
Nagla,Uttarākhand,29.01,79.51,2023,October,0.5576,-0.1012,-0.5342,227,29.08
Jaipur,Rājasthān,26.915,75.82,2023,October,0.5064,-0.1134,-0.5348,441,32.57
Kottarassheri,Kerala,10.6167,76.5333,2023,October,0.5516,-0.0512,-0.4871,147,30.25
Attadappa,Kerala,11.85,75.4167,2023,October,0.5552,-0.3016,-0.4677,37,29.14
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,October,0.7762,-0.3007,-0.6888,337,31.99
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,October,0.4271,-0.0752,-0.466,305,28.44
Nagpur,Mahārāshtra,21.1497,79.0806,2023,October,0.391,-0.1527,-0.4115,318,32.84
Guwahati,Assam,26.1806,91.7502,2023,October,0.098,0.149,-0.1155,57,30.4
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,October,0.29,-0.0408,-0.3186,211,31.72
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,October,0.1166,0.0284,-0.1219,417,34.46
Patna,Bihār,25.61,85.1414,2023,October,0.1786,0.1995,-0.2432,63,32.18
Rajkot,Gujarāt,22.2969,70.7984,2023,October,0.0229,0.1455,-0.0541,134,34.96
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,October,0.2381,0.1027,-0.2884,12,33.32
Indore,Madhya Pradesh,22.7186,75.855,2023,October,0.0655,0.1319,-0.191,553,34.93
Abhepur,Punjab,30.6667,76.8333,2023,October,0.241,0.0115,-0.2752,311,29.81
Gumanwala,Uttarākhand,29.9333,77.9,2023,October,0.4713,0.0212,-0.4631,277,28.06
Thane,Mahārāshtra,19.18,72.9633,2023,October,0.7267,-0.2394,-0.6456,14,34.32
Bhopal,Madhya Pradesh,23.25,77.4167,2023,October,0.1384,0.1076,-0.1846,512,32.46
Agra,Uttar Pradesh,27.18,78.02,2023,October,0.359,0.0174,-0.4409,184,31.8
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,October,0.718,-0.1995,-0.6469,584,33.41
Harbatpur,Uttarākhand,30.45,77.73,2023,October,0.2989,0.107,-0.3796,445,28.3
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,October,0.0554,0.0562,-0.1222,612,27.42
Ludhiana,Punjab,30.9083,75.8486,2023,October,0.339,-0.1119,-0.3428,243,29.94
Meerut,Uttar Pradesh,28.98,77.7064,2023,October,0.1072,0.1171,-0.1991,228,31.74
Madurai,Tamil Nādu,9.9197,78.1194,2023,October,0.0179,0.2639,-0.2128,141,36.16
Nasik,Mahārāshtra,20.0,73.7833,2023,October,0.136,0.1242,-0.2053,588,32.73
Faridabad,Haryāna,28.4167,77.3,2023,October,0.2552,0.0509,-0.2781,208,31.04
Madarpur,Bihār,26.227,84.6746,2023,October,0.2032,0.0369,-0.2454,69,30.12
Najafgarh,Delhi,28.6125,76.9847,2023,October,0.0786,0.0748,-0.1376,220,31.88
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,October,0.1805,0.1703,-0.2357,399,33.3
Madanpur,Uttarākhand,29.326,79.1537,2023,October,0.7433,-0.284,-0.625,315,28.24
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,October,0.7131,-0.1991,-0.6351,383,28.62
Kalyan,Mahārāshtra,19.25,73.15,2023,October,0.2864,0.1721,-0.311,10,34.18
Asansol,West Bengal,23.6833,86.9667,2023,October,0.2481,0.1724,-0.2724,125,32.14
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,October,0.5267,-0.1592,-0.4833,27,32.5
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,October,0.1497,0.2133,-0.2019,0,32.44
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,October,0.1799,0.0264,-0.252,78,31.11
Kalleli,Kerala,9.2,76.8833,2023,October,0.4646,-0.1773,-0.4297,133,29.2
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,October,0.1187,0.1215,-0.143,1595,23.1
Aurangabad,Mahārāshtra,19.88,75.32,2023,October,0.3521,-0.041,-0.3855,564,33.78
Dhanbad,Jhārkhand,23.7928,86.435,2023,October,0.5261,0.0038,-0.5362,245,31.82
Amritsar,Punjab,31.6269,74.877,2023,October,0.0837,0.0536,-0.1371,234,29.23
Haora,West Bengal,22.58,88.3294,2023,October,0.2073,0.157,-0.2312,12,32.8
Ranchi,Jhārkhand,23.3556,85.3347,2023,October,0.4847,-0.0513,-0.4512,643,30.58
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,October,0.0905,0.0637,-0.1688,215,32.28
Jodhpur,Rājasthān,26.2944,73.0278,2023,October,0.1603,0.0635,-0.2107,251,33.61
Chandigarh,Chandīgarh,30.7364,76.7883,2023,October,0.4668,-0.093,-0.4346,349,28.78
Raipur,Chhattīsgarh,21.2379,81.6337,2023,October,0.1203,0.0629,-0.1782,309,33.14
Warangal,Telangāna,17.9756,79.6011,2023,October,0.1148,0.1295,-0.1964,269,34.04
Kota,Rājasthān,25.18,75.83,2023,October,0.1252,0.0165,-0.1632,230,33.25
Bareilly,Uttar Pradesh,28.364,79.415,2023,October,0.1109,0.1688,-0.19,180,32.06
Solapur,Mahārāshtra,17.6703,75.9011,2023,October,0.234,0.0675,-0.2931,474,35.06
Hubli,Karnātaka,15.3108,75.0925,2023,October,0.2326,0.0838,-0.2849,618,34.45
Mysore,Karnātaka,12.3086,76.6531,2023,October,0.0554,0.1142,-0.0487,747,32.2
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,October,0.3574,-0.0137,-0.3913,74,35.18
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,October,0.1752,0.0632,-0.173,205,31.3
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,October,0.2978,-0.0293,-0.2254,305,34.59
Jamnagar,Gujarāt,22.47,70.07,2023,October,0.2641,0.0338,-0.2687,21,34.3
Gurgaon,Haryāna,28.4667,77.0333,2023,October,0.2095,-0.0658,-0.2538,224,31.33
Aligarh,Uttar Pradesh,27.88,78.08,2023,October,0.2189,-0.0365,-0.2336,190,32.56
Jalandhar,Punjab,31.3256,75.5792,2023,October,0.2456,-0.0494,-0.2795,242,29.8
Bhubaneshwar,Odisha,20.295,85.825,2023,October,0.2062,-0.0029,-0.241,47,32.86
Bhayandar,Mahārāshtra,19.3,72.85,2023,October,0.2172,0.2292,-0.2315,9,34.42
Narela,Delhi,28.85,77.1,2023,October,0.4378,-0.1192,-0.4707,212,30.75
Shishgarh,Uttar Pradesh,28.72,79.32,2023,October,0.517,-0.0285,-0.5512,181,28.8
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,October,0.1144,0.0019,-0.1018,15,37.15
Dispur,Assam,26.15,91.77,2023,October,0.2577,-0.2509,-0.1977,116,31.03
Durgapur,West Bengal,23.55,87.32,2023,October,0.3667,0.0174,-0.3646,90,31.16
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,October,0.086,-0.0979,-0.1532,25,37.66
Saharanpur,Uttar Pradesh,29.964,77.546,2023,October,0.0801,0.0745,-0.184,280,30.2
Shiliguri,West Bengal,26.72,88.42,2023,October,0.2203,-0.0632,-0.1734,119,32.81
Avadi,Tamil Nādu,13.1147,80.1098,2023,October,0.3603,-0.0629,-0.3347,32,36.03
Salem,Tamil Nādu,11.65,78.1667,2023,October,0.0905,0.1145,-0.1799,285,35.78
Jui,Uttarākhand,29.67,78.9098,2023,October,0.8501,-0.2433,-0.7726,890,23.52
Amaldu,Uttarākhand,29.9333,78.5333,2023,October,0.7112,-0.1302,-0.6545,1406,22.94
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,October,0.612,-0.2362,-0.568,3058,13.23
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,October,0.6527,-0.1251,-0.62,943,24.62
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,October,0.1933,0.0475,-0.229,84,31.98
Guntur,Andhra Pradesh,16.3,80.45,2023,October,0.2305,0.0386,-0.2617,34,35.06
Karaikandi,Assam,24.8309,92.6143,2023,October,0.7835,-0.329,-0.6434,20,28.87
Mumbai,Mahārāshtra,19.0758,72.8775,2023,November,0.0538,0.0467,-0.1191,5,35.21
Kolkata,West Bengal,22.5675,88.37,2023,November,0.0601,0.0141,-0.1138,6,31.0
Delhi,Delhi,28.66,77.23,2023,November,0.119,-0.0292,-0.1053,219,25.07
Chennai,Tamil Nādu,13.0825,80.275,2023,November,0.0881,0.1891,-0.0857,9,29.95
Bangalore,Karnātaka,12.9791,77.5913,2023,November,0.3661,-0.0812,-0.3731,924,28.76
Ahmedabad,Gujarāt,23.0219,72.5797,2023,November,0.2236,-0.0446,-0.2444,52,30.34
Pune,Mahārāshtra,18.5211,73.8553,2023,November,0.007,-0.1207,0.035,554,29.86
Hyderabad,Telangāna,17.3617,78.4747,2023,November,0.0603,0.0808,-0.0564,508,30.91
Surat,Gujarāt,21.205,72.84,2023,November,0.1463,0.0353,-0.224,14,33.07
Prayagraj,Uttar Pradesh,25.45,81.85,2023,November,0.3088,-0.099,-0.3074,95,27.5
Kanpur,Gujarāt,24.285,72.6933,2023,November,0.485,-0.1051,-0.514,335,28.52
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,November,0.1256,0.0392,-0.1713,132,26.77
Belahi,Bihār,25.7167,86.4,2023,November,0.3742,-0.3514,-0.3149,41,29.58
Vadodara,Gujarāt,22.3,73.2,2023,November,0.225,0.0276,-0.2723,38,31.48
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,November,0.1604,-0.0337,-0.1758,318,27.68
Lucknow,Uttar Pradesh,26.847,80.947,2023,November,0.1084,0.0635,-0.1342,115,27.65
Kannankulam,Kerala,10.4799,76.1131,2023,November,0.4765,-0.1599,-0.4182,13,30.16
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,November,0.162,0.0973,-0.2106,222,27.56
Nagla,Uttarākhand,29.01,79.51,2023,November,0.3721,0.0687,-0.3884,227,26.72
Jaipur,Rājasthān,26.915,75.82,2023,November,0.4777,-0.0952,-0.4974,441,27.28
Kottarassheri,Kerala,10.6167,76.5333,2023,November,0.6067,-0.0967,-0.555,147,28.89
Attadappa,Kerala,11.85,75.4167,2023,November,0.4261,-0.296,-0.3316,37,31.53
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,November,0.6392,-0.1755,-0.5791,337,28.54
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,November,0.3406,0.0234,-0.3905,305,28.14
Nagpur,Mahārāshtra,21.1497,79.0806,2023,November,0.3642,-0.1311,-0.3851,318,30.1
Guwahati,Assam,26.1806,91.7502,2023,November,0.0625,0.1516,-0.0993,57,27.2
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,November,0.1419,-0.0528,-0.1188,211,26.31
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,November,0.0895,-0.0314,-0.0855,417,31.4
Patna,Bihār,25.61,85.1414,2023,November,0.0863,0.1778,-0.1533,63,27.66
Rajkot,Gujarāt,22.2969,70.7984,2023,November,0.0449,0.1446,-0.0719,134,31.56
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,November,0.1986,0.0823,-0.3009,12,31.11
Indore,Madhya Pradesh,22.7186,75.855,2023,November,0.0783,0.1067,-0.2083,553,30.56
Abhepur,Punjab,30.6667,76.8333,2023,November,0.1903,-0.016,-0.2049,311,24.87
Gumanwala,Uttarākhand,29.9333,77.9,2023,November,0.289,0.0423,-0.3622,277,24.55
Thane,Mahārāshtra,19.18,72.9633,2023,November,0.6985,-0.2707,-0.6275,14,32.07
Bhopal,Madhya Pradesh,23.25,77.4167,2023,November,0.1198,0.1147,-0.1679,512,27.82
Agra,Uttar Pradesh,27.18,78.02,2023,November,0.2908,0.0345,-0.3422,184,25.59
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,November,0.054,0.0271,-0.0911,8,28.81
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,November,0.4354,-0.2328,-0.3762,584,30.24
Harbatpur,Uttarākhand,30.45,77.73,2023,November,0.2281,0.1125,-0.3029,445,24.14
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,November,0.0842,0.0501,-0.1483,612,23.15
Ludhiana,Punjab,30.9083,75.8486,2023,November,0.1825,-0.1136,-0.1702,243,24.56
Meerut,Uttar Pradesh,28.98,77.7064,2023,November,0.0439,0.0544,-0.0561,228,27.16
Nasik,Mahārāshtra,20.0,73.7833,2023,November,0.1267,0.1252,-0.2173,588,29.71
Faridabad,Haryāna,28.4167,77.3,2023,November,0.2041,0.0117,-0.2006,208,25.78
Madarpur,Bihār,26.227,84.6746,2023,November,0.1519,0.0458,-0.2015,69,27.4
Najafgarh,Delhi,28.6125,76.9847,2023,November,0.0649,0.0112,-0.107,220,26.31
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,November,0.122,0.1726,-0.1942,399,28.9
Madanpur,Uttarākhand,29.326,79.1537,2023,November,0.5102,-0.1049,-0.5033,315,25.74
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,November,0.6574,-0.1528,-0.5834,383,26.14
Kalyan,Mahārāshtra,19.25,73.15,2023,November,0.2913,0.1772,-0.2871,10,32.02
Asansol,West Bengal,23.6833,86.9667,2023,November,0.1679,0.1393,-0.2048,125,29.13
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,November,0.4487,-0.1404,-0.4072,27,30.9
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,November,0.1314,0.1806,-0.1531,0,31.73
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,November,0.1078,-0.012,-0.1477,78,27.02
Kalleli,Kerala,9.2,76.8833,2023,November,0.8083,-0.2436,-0.7267,133,26.8
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,November,-0.0104,-0.0384,0.0261,1595,16.17
Aurangabad,Mahārāshtra,19.88,75.32,2023,November,0.2567,-0.0168,-0.2821,564,30.89
Dhanbad,Jhārkhand,23.7928,86.435,2023,November,0.4462,0.0164,-0.4889,245,28.83
Amritsar,Punjab,31.6269,74.877,2023,November,0.07,0.0481,-0.1157,234,24.1
Haora,West Bengal,22.58,88.3294,2023,November,0.1158,0.095,-0.1224,12,28.89
Ranchi,Jhārkhand,23.3556,85.3347,2023,November,0.346,-0.0524,-0.346,643,27.43
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,November,0.0709,0.0811,-0.1733,215,26.05
Jodhpur,Rājasthān,26.2944,73.0278,2023,November,0.1279,0.0463,-0.1932,251,28.06
Chandigarh,Chandīgarh,30.7364,76.7883,2023,November,0.3917,-0.1085,-0.3826,349,23.67
Raipur,Chhattīsgarh,21.2379,81.6337,2023,November,0.0916,0.0752,-0.1343,309,29.9
Warangal,Telangāna,17.9756,79.6011,2023,November,0.0705,0.0506,-0.1207,269,31.39
Kota,Rājasthān,25.18,75.83,2023,November,0.0624,0.0024,-0.1159,230,27.76
Bareilly,Uttar Pradesh,28.364,79.415,2023,November,0.0616,0.0983,-0.0787,180,26.74
Solapur,Mahārāshtra,17.6703,75.9011,2023,November,0.2668,-0.0041,-0.3151,474,31.49
Hubli,Karnātaka,15.3108,75.0925,2023,November,0.2137,0.0741,-0.2279,618,30.14
Mysore,Karnātaka,12.3086,76.6531,2023,November,0.0448,0.0971,-0.0481,747,29.81
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,November,0.1498,0.0502,-0.1585,205,26.91
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,November,0.3165,-0.0695,-0.2822,305,27.15
Jamnagar,Gujarāt,22.47,70.07,2023,November,0.2414,0.0606,-0.2907,21,31.61
Gurgaon,Haryāna,28.4667,77.0333,2023,November,0.1439,-0.0791,-0.2028,224,26.72
Aligarh,Uttar Pradesh,27.88,78.08,2023,November,0.1862,-0.0084,-0.2254,190,26.9
Jalandhar,Punjab,31.3256,75.5792,2023,November,0.0729,-0.0241,-0.0811,242,24.78
Bhubaneshwar,Odisha,20.295,85.825,2023,November,0.1598,-0.0447,-0.218,47,30.42
Bhayandar,Mahārāshtra,19.3,72.85,2023,November,0.2606,0.1432,-0.2777,9,32.85
Narela,Delhi,28.85,77.1,2023,November,0.2194,0.0289,-0.2649,212,24.52
Shishgarh,Uttar Pradesh,28.72,79.32,2023,November,0.4567,-0.0729,-0.4383,181,24.88
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,November,-0.0026,-0.2696,0.0443,15,35.91
Dispur,Assam,26.15,91.77,2023,November,0.7411,-0.2639,-0.637,116,28.34
Durgapur,West Bengal,23.55,87.32,2023,November,0.2497,0.0789,-0.288,90,28.25
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,November,0.0666,-0.0811,-0.1366,25,35.15
Saharanpur,Uttar Pradesh,29.964,77.546,2023,November,0.0733,0.0483,-0.0992,280,25.44
Shiliguri,West Bengal,26.72,88.42,2023,November,0.1301,0.1052,-0.1848,119,30.45
Avadi,Tamil Nādu,13.1147,80.1098,2023,November,0.357,-0.0193,-0.3363,32,28.15
Salem,Tamil Nādu,11.65,78.1667,2023,November,0.0974,0.0743,-0.1745,285,32.92
Jui,Uttarākhand,29.67,78.9098,2023,November,0.8473,-0.2535,-0.771,890,20.73
Amaldu,Uttarākhand,29.9333,78.5333,2023,November,0.6453,-0.0492,-0.64,1406,19.77
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,November,0.6205,-0.3046,-0.5757,3058,6.03
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,November,0.6061,-0.0734,-0.6149,943,21.1
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,November,0.0842,0.0374,-0.1318,84,28.05
Guntur,Andhra Pradesh,16.3,80.45,2023,November,0.2157,0.0216,-0.2584,34,32.43
Karaikandi,Assam,24.8309,92.6143,2023,November,0.8237,-0.3124,-0.7054,20,26.5
Mumbai,Mahārāshtra,19.0758,72.8775,2023,December,0.0538,0.0506,-0.1248,5,32.86
Kolkata,West Bengal,22.5675,88.37,2023,December,0.0705,0.0094,-0.1496,6,25.31
Delhi,Delhi,28.66,77.23,2023,December,0.1737,-0.0209,-0.2373,219,20.88
Chennai,Tamil Nādu,13.0825,80.275,2023,December,0.1002,0.2259,-0.0703,9,30.17
Bangalore,Karnātaka,12.9791,77.5913,2023,December,0.3376,-0.0731,-0.3391,924,25.68
Ahmedabad,Gujarāt,23.0219,72.5797,2023,December,0.2939,-0.1159,-0.3441,52,26.31
Pune,Mahārāshtra,18.5211,73.8553,2023,December,0.2971,-0.074,-0.3156,554,27.23
Hyderabad,Telangāna,17.3617,78.4747,2023,December,0.0799,0.1434,-0.1336,508,28.33
Surat,Gujarāt,21.205,72.84,2023,December,0.1695,0.026,-0.2199,14,29.58
Prayagraj,Uttar Pradesh,25.45,81.85,2023,December,0.4077,-0.077,-0.3794,95,20.51
Kanpur,Gujarāt,24.285,72.6933,2023,December,0.4995,-0.0709,-0.5169,335,25.35
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,December,0.1277,0.0451,-0.1393,132,19.64
Belahi,Bihār,25.7167,86.4,2023,December,0.5197,-0.3152,-0.451,41,21.71
Vadodara,Gujarāt,22.3,73.2,2023,December,0.1105,-0.0571,-0.1392,38,28.11
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,December,0.0708,-0.1072,-0.0309,318,30.19
Lucknow,Uttar Pradesh,26.847,80.947,2023,December,0.0938,0.0566,-0.1167,115,22.58
Kannankulam,Kerala,10.4799,76.1131,2023,December,0.1733,-0.2821,-0.099,13,29.66
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,December,0.279,-0.0502,-0.2912,222,20.87
Nagla,Uttarākhand,29.01,79.51,2023,December,0.4382,-0.0303,-0.4409,227,21.24
Jaipur,Rājasthān,26.915,75.82,2023,December,0.519,-0.1193,-0.5284,441,22.01
Kottarassheri,Kerala,10.6167,76.5333,2023,December,0.4719,0.053,-0.4751,147,28.01
Attadappa,Kerala,11.85,75.4167,2023,December,0.7363,-0.3085,-0.6432,37,30.17
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,December,0.6654,-0.2036,-0.6024,337,22.9
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,December,0.2873,0.0613,-0.3374,305,24.54
Nagpur,Mahārāshtra,21.1497,79.0806,2023,December,0.3398,-0.1255,-0.3541,318,24.58
Guwahati,Assam,26.1806,91.7502,2023,December,0.0717,0.1571,-0.0957,57,23.23
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,December,0.1614,-0.0531,-0.1832,211,21.3
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,December,0.315,0.015,-0.2878,417,30.12
Patna,Bihār,25.61,85.1414,2023,December,0.0809,0.1421,-0.108,63,22.46
Rajkot,Gujarāt,22.2969,70.7984,2023,December,0.0415,0.0732,-0.0669,134,27.93
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,December,0.1767,0.0275,-0.1754,12,27.03
Indore,Madhya Pradesh,22.7186,75.855,2023,December,0.0728,0.093,-0.1982,553,25.24
Abhepur,Punjab,30.6667,76.8333,2023,December,0.202,0.0069,-0.2384,311,19.25
Gumanwala,Uttarākhand,29.9333,77.9,2023,December,0.2331,0.0319,-0.258,277,19.85
Thane,Mahārāshtra,19.18,72.9633,2023,December,0.6458,-0.2522,-0.5956,14,29.94
Bhopal,Madhya Pradesh,23.25,77.4167,2023,December,0.1243,0.0802,-0.1535,512,23.43
Agra,Uttar Pradesh,27.18,78.02,2023,December,0.3061,0.0701,-0.3958,184,20.11
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,December,0.2176,-0.0938,-0.2114,8,30.76
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,December,0.6194,-0.2181,-0.567,584,28.86
Harbatpur,Uttarākhand,30.45,77.73,2023,December,0.1385,0.1014,-0.1704,445,18.71
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,December,0.0704,0.0299,-0.1162,612,17.62
Ludhiana,Punjab,30.9083,75.8486,2023,December,0.2865,-0.0613,-0.3056,243,18.33
Meerut,Uttar Pradesh,28.98,77.7064,2023,December,0.1089,0.0808,-0.1763,228,20.81
Madurai,Tamil Nādu,9.9197,78.1194,2023,December,0.1018,0.1595,-0.1638,141,30.72
Nasik,Mahārāshtra,20.0,73.7833,2023,December,0.1299,0.1007,-0.2,588,27.61
Faridabad,Haryāna,28.4167,77.3,2023,December,0.2243,0.0391,-0.254,208,21.28
Madarpur,Bihār,26.227,84.6746,2023,December,0.1661,0.0327,-0.2296,69,21.83
Najafgarh,Delhi,28.6125,76.9847,2023,December,0.0862,0.0244,-0.1308,220,20.25
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,December,0.1524,0.1629,-0.2023,399,22.81
Madanpur,Uttarākhand,29.326,79.1537,2023,December,0.4893,-0.1125,-0.4614,315,21.17
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,December,0.5569,-0.0603,-0.5406,383,21.21
Kalyan,Mahārāshtra,19.25,73.15,2023,December,0.2785,0.1423,-0.3084,10,30.34
Asansol,West Bengal,23.6833,86.9667,2023,December,0.1754,0.12,-0.1877,125,23.46
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,December,0.3423,-0.1471,-0.2875,27,27.6
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,December,0.1303,0.1904,-0.1466,0,29.94
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,December,0.2016,-0.0578,-0.2524,78,22.0
Kalleli,Kerala,9.2,76.8833,2023,December,0.8045,-0.2351,-0.7104,133,27.02
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,December,-0.0033,-0.208,-0.0118,1595,7.23
Aurangabad,Mahārāshtra,19.88,75.32,2023,December,0.3788,-0.0808,-0.3943,564,26.96
Dhanbad,Jhārkhand,23.7928,86.435,2023,December,0.374,0.0113,-0.3754,245,23.12
Amritsar,Punjab,31.6269,74.877,2023,December,0.0726,0.0,-0.1255,234,18.05
Haora,West Bengal,22.58,88.3294,2023,December,0.1276,0.0923,-0.1311,12,23.49
Ranchi,Jhārkhand,23.3556,85.3347,2023,December,0.4105,-0.0898,-0.3971,643,21.71
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,December,0.0941,0.1364,-0.1495,215,21.31
Jodhpur,Rājasthān,26.2944,73.0278,2023,December,0.1772,0.0533,-0.2369,251,24.28
