City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Bhopal,Madhya Pradesh,23.25,77.4167,2024,October,0.1155,0.1256,-0.1499,512,31.3
Agra,Uttar Pradesh,27.18,78.02,2024,October,0.4704,0.023,-0.5014,184,31.93
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,October,0.1253,-0.0174,-0.1423,8,37.32
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,October,0.7377,-0.2241,-0.6766,584,31.73
Harbatpur,Uttarākhand,30.45,77.73,2024,October,0.259,0.0739,-0.353,445,27.22
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,October,0.0771,0.0661,-0.1489,612,27.16
Ludhiana,Punjab,30.9083,75.8486,2024,October,0.3961,-0.0913,-0.4232,243,31.3
Meerut,Uttar Pradesh,28.98,77.7064,2024,October,0.134,0.1384,-0.2167,228,31.59
Madurai,Tamil Nādu,9.9197,78.1194,2024,October,0.1221,0.2551,-0.3062,141,35.31
Nasik,Mahārāshtra,20.0,73.7833,2024,October,0.1219,0.1367,-0.1666,588,31.02
Faridabad,Haryāna,28.4167,77.3,2024,October,0.2892,0.0716,-0.3066,208,31.46
Madarpur,Bihār,26.227,84.6746,2024,October,0.2277,0.0382,-0.251,69,29.56
Najafgarh,Delhi,28.6125,76.9847,2024,October,0.1362,0.1067,-0.1795,220,32.47
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,October,0.1311,0.1813,-0.1437,399,32.83
Madanpur,Uttarākhand,29.326,79.1537,2024,October,0.587,-0.3016,-0.4972,315,28.14
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,October,0.5387,-0.148,-0.4791,383,28.93
Kalyan,Mahārāshtra,19.25,73.15,2024,October,0.2245,0.2049,-0.1661,10,31.77
Asansol,West Bengal,23.6833,86.9667,2024,October,0.1505,0.0895,-0.1012,125,31.53
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,October,0.3723,-0.1056,-0.3333,27,28.4
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,October,0.14,0.1457,-0.1694,0,30.4
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,October,0.1848,0.0184,-0.2371,78,31.52
Kalleli,Kerala,9.2,76.8833,2024,October,0.5239,-0.2292,-0.4498,133,28.71
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,October,0.1636,0.1049,-0.1995,1595,23.22
Aurangabad,Mahārāshtra,19.88,75.32,2024,October,0.4332,-0.1116,-0.4337,564,32.25
Dhanbad,Jhārkhand,23.7928,86.435,2024,October,0.2312,-0.0492,-0.1467,245,32.48
Amritsar,Punjab,31.6269,74.877,2024,October,0.045,0.0494,-0.0805,234,31.12
Haora,West Bengal,22.58,88.3294,2024,October,0.0352,0.1177,-0.0342,12,30.97
Ranchi,Jhārkhand,23.3556,85.3347,2024,October,0.2953,-0.1291,-0.2159,643,29.29
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,October,0.065,0.1174,-0.173,215,31.8
Jodhpur,Rājasthān,26.2944,73.0278,2024,October,0.1776,0.0815,-0.2268,251,34.44
Chandigarh,Chandīgarh,30.7364,76.7883,2024,October,0.4337,-0.1156,-0.4235,349,29.22
Raipur,Chhattīsgarh,21.2379,81.6337,2024,October,0.102,0.076,-0.1359,309,32.74
Warangal,Telangāna,17.9756,79.6011,2024,October,0.0784,0.0839,-0.1167,269,31.78
Kota,Rājasthān,25.18,75.83,2024,October,0.1523,0.0266,-0.1996,230,32.18
Bareilly,Uttar Pradesh,28.364,79.415,2024,October,0.1087,0.1537,-0.1702,180,31.95
Solapur,Mahārāshtra,17.6703,75.9011,2024,October,0.1304,0.03,-0.129,474,31.69
Hubli,Karnātaka,15.3108,75.0925,2024,October,0.2443,0.0357,-0.257,618,29.36
Mysore,Karnātaka,12.3086,76.6531,2024,October,0.0449,0.1101,-0.0516,747,29.11
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,October,0.3017,0.011,-0.3395,74,32.92
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,October,0.125,0.0737,-0.1308,205,31.46
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,October,0.3121,-0.0479,-0.3014,305,33.51
Jamnagar,Gujarāt,22.47,70.07,2024,October,0.312,0.0066,-0.2837,21,34.42
Gurgaon,Haryāna,28.4667,77.0333,2024,October,0.215,-0.0407,-0.2628,224,32.02
Aligarh,Uttar Pradesh,27.88,78.08,2024,October,0.2539,-0.0108,-0.2912,190,33.05
Jalandhar,Punjab,31.3256,75.5792,2024,October,0.1953,-0.0396,-0.2454,242,31.08
Bhubaneshwar,Odisha,20.295,85.825,2024,October,0.0787,-0.0526,-0.1119,47,29.75
Bhayandar,Mahārāshtra,19.3,72.85,2024,October,0.214,0.1031,-0.3258,9,32.62
Narela,Delhi,28.85,77.1,2024,October,0.5141,-0.1304,-0.5122,212,30.87
Shishgarh,Uttar Pradesh,28.72,79.32,2024,October,0.5218,-0.0706,-0.4917,181,29.14
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,October,0.0875,-0.0504,-0.0878,15,34.49
Dispur,Assam,26.15,91.77,2024,October,0.4818,-0.2335,-0.3894,116,29.8
Durgapur,West Bengal,23.55,87.32,2024,October,0.3297,-0.0751,-0.2467,90,30.48
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,October,0.0885,-0.1214,-0.138,25,35.65
Saharanpur,Uttar Pradesh,29.964,77.546,2024,October,0.0624,0.0583,-0.092,280,30.88
Shiliguri,West Bengal,26.72,88.42,2024,October,-0.0462,0.0902,0.0154,119,30.73
Avadi,Tamil Nādu,13.1147,80.1098,2024,October,0.3909,-0.0396,-0.3809,32,31.9
Salem,Tamil Nādu,11.65,78.1667,2024,October,0.1134,0.0265,-0.1346,285,32.37
Jui,Uttarākhand,29.67,78.9098,2024,October,0.8241,-0.2646,-0.7314,890,23.77
Amaldu,Uttarākhand,29.9333,78.5333,2024,October,0.7828,-0.2209,-0.6996,1406,22.98
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,October,0.6427,-0.2088,-0.6146,3058,15.08
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,October,0.6039,-0.1377,-0.5896,943,24.72
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,October,0.1271,0.1021,-0.1495,84,31.14
Guntur,Andhra Pradesh,16.3,80.45,2024,October,0.1546,-0.0553,-0.1553,34,32.69
Karaikandi,Assam,24.8309,92.6143,2024,October,0.3456,-0.1829,-0.2001,20,27.13
Mumbai,Mahārāshtra,19.0758,72.8775,2024,November,0.0531,0.0298,-0.0965,5,33.6
Kolkata,West Bengal,22.5675,88.37,2024,November,0.1058,0.0174,-0.1261,6,29.43
Delhi,Delhi,28.66,77.23,2024,November,0.1401,0.0511,-0.1821,219,24.73
Chennai,Tamil Nādu,13.0825,80.275,2024,November,0.0326,-0.1075,-0.0112,9,26.85
Bangalore,Karnātaka,12.9791,77.5913,2024,November,0.2989,-0.0455,-0.3209,924,26.97
Ahmedabad,Gujarāt,23.0219,72.5797,2024,November,0.2116,-0.0063,-0.2549,52,29.64
Pune,Mahārāshtra,18.5211,73.8553,2024,November,0.3336,-0.0709,-0.3307,554,27.93
Hyderabad,Telangāna,17.3617,78.4747,2024,November,0.0995,0.1714,-0.1363,508,29.52
Surat,Gujarāt,21.205,72.84,2024,November,0.1391,0.0419,-0.2205,14,31.35
Prayagraj,Uttar Pradesh,25.45,81.85,2024,November,0.4421,-0.0789,-0.4617,95,26.0
Kanpur,Gujarāt,24.285,72.6933,2024,November,0.5192,-0.122,-0.5471,335,28.46
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,November,0.1266,0.0422,-0.1881,132,25.92
Belahi,Bihār,25.7167,86.4,2024,November,0.0963,-0.3265,-0.0627,41,27.09
Vadodara,Gujarāt,22.3,73.2,2024,November,0.3095,-0.0105,-0.3058,38,30.1
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,November,0.1285,-0.081,-0.0872,318,27.78
Lucknow,Uttar Pradesh,26.847,80.947,2024,November,0.073,0.1384,-0.1141,115,26.46
Kannankulam,Kerala,10.4799,76.1131,2024,November,0.5005,-0.1403,-0.4275,13,28.92
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,November,0.1386,0.0385,-0.1677,222,24.86
Nagla,Uttarākhand,29.01,79.51,2024,November,0.3287,0.0278,-0.3111,227,23.04
Jaipur,Rājasthān,26.915,75.82,2024,November,0.4946,-0.1031,-0.5176,441,27.05
Kottarassheri,Kerala,10.6167,76.5333,2024,November,0.4718,-0.0995,-0.4662,147,28.57
Attadappa,Kerala,11.85,75.4167,2024,November,0.8153,-0.341,-0.7118,37,30.19
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,November,0.6451,-0.2426,-0.6181,337,25.82
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,November,0.3181,-0.0184,-0.3578,305,27.6
Nagpur,Mahārāshtra,21.1497,79.0806,2024,November,0.3457,-0.1322,-0.3593,318,27.54
Guwahati,Assam,26.1806,91.7502,2024,November,0.0267,0.1527,-0.2306,57,25.78
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,November,0.2316,-0.0195,-0.2617,211,25.34
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,November,0.2942,-0.0082,-0.2724,417,29.29
Patna,Bihār,25.61,85.1414,2024,November,0.0259,0.1071,-0.055,63,25.5
Rajkot,Gujarāt,22.2969,70.7984,2024,November,0.079,0.1263,-0.1104,134,30.36
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,November,0.321,0.0272,-0.3418,12,29.12
Indore,Madhya Pradesh,22.7186,75.855,2024,November,0.0828,0.1145,-0.2083,553,28.06
Abhepur,Punjab,30.6667,76.8333,2024,November,0.1624,-0.0012,-0.2206,311,22.5
Gumanwala,Uttarākhand,29.9333,77.9,2024,November,0.2608,0.0677,-0.2901,277,22.04
Thane,Mahārāshtra,19.18,72.9633,2024,November,0.2304,-0.0246,-0.2688,14,30.7
Bhopal,Madhya Pradesh,23.25,77.4167,2024,November,0.1041,0.109,-0.1625,512,26.44
Agra,Uttar Pradesh,27.18,78.02,2024,November,0.405,0.026,-0.4689,184,24.43
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,November,0.2043,-0.0277,-0.2253,8,29.76
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,November,0.6262,-0.2139,-0.5666,584,28.07
Harbatpur,Uttarākhand,30.45,77.73,2024,November,0.2416,0.0908,-0.299,445,22.22
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,November,0.0759,0.0503,-0.1272,612,21.0
Ludhiana,Punjab,30.9083,75.8486,2024,November,0.1819,-0.0821,-0.1735,243,22.7
Meerut,Uttar Pradesh,28.98,77.7064,2024,November,0.0571,0.0607,-0.1242,228,24.63
Madurai,Tamil Nādu,9.9197,78.1194,2024,November,0.1229,0.3025,-0.3386,141,31.65
Nasik,Mahārāshtra,20.0,73.7833,2024,November,0.145,0.1079,-0.2098,588,27.46
Faridabad,Haryāna,28.4167,77.3,2024,November,0.1992,0.0507,-0.2536,208,25.81
Madarpur,Bihār,26.227,84.6746,2024,November,0.1089,-0.0229,-0.1351,69,24.53
Najafgarh,Delhi,28.6125,76.9847,2024,November,0.0635,0.013,-0.0836,220,25.56
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,November,0.156,0.1793,-0.229,399,26.8
Madanpur,Uttarākhand,29.326,79.1537,2024,November,0.4552,-0.0987,-0.4338,315,23.18
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,November,0.4374,-0.0495,-0.399,383,24.1
Kalyan,Mahārāshtra,19.25,73.15,2024,November,0.2383,0.1726,-0.269,10,30.37
Asansol,West Bengal,23.6833,86.9667,2024,November,0.2087,0.131,-0.2427,125,27.04
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,November,0.3347,-0.1582,-0.3306,27,28.44
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,November,0.1601,0.1239,-0.1799,0,30.05
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,November,0.1391,-0.0199,-0.2239,78,24.94
Kalleli,Kerala,9.2,76.8833,2024,November,0.0999,-0.1896,-0.0509,133,27.38
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,November,0.0391,0.046,-0.0309,1595,13.54
Aurangabad,Mahārāshtra,19.88,75.32,2024,November,0.4462,-0.1249,-0.4556,564,28.65
Dhanbad,Jhārkhand,23.7928,86.435,2024,November,0.4706,0.0046,-0.4802,245,25.82
Amritsar,Punjab,31.6269,74.877,2024,November,-0.0005,-0.0551,-0.0088,234,22.2
Haora,West Bengal,22.58,88.3294,2024,November,0.1528,0.0961,-0.1664,12,26.85
Ranchi,Jhārkhand,23.3556,85.3347,2024,November,0.3277,-0.1066,-0.2936,643,25.09
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,November,0.0772,0.0941,-0.1499,215,26.25
Jodhpur,Rājasthān,26.2944,73.0278,2024,November,0.1744,0.0811,-0.2339,251,28.74
Chandigarh,Chandīgarh,30.7364,76.7883,2024,November,0.3985,-0.0998,-0.3841,349,22.54
Raipur,Chhattīsgarh,21.2379,81.6337,2024,November,0.0934,0.0642,-0.1528,309,28.25
Warangal,Telangāna,17.9756,79.6011,2024,November,0.0754,0.102,-0.1409,269,28.64
Kota,Rājasthān,25.18,75.83,2024,November,0.128,0.0259,-0.1588,230,27.27
Bareilly,Uttar Pradesh,28.364,79.415,2024,November,0.0524,0.0717,-0.0664,180,24.36
Solapur,Mahārāshtra,17.6703,75.9011,2024,November,0.2407,0.0078,-0.2805,474,29.9
Hubli,Karnātaka,15.3108,75.0925,2024,November,0.3142,0.0209,-0.3482,618,28.08
Mysore,Karnātaka,12.3086,76.6531,2024,November,0.0865,0.037,-0.0783,747,26.46
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,November,-0.0461,-0.4941,0.0704,74,30.25
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,November,0.0548,0.0296,-0.0507,205,22.76
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,November,0.0667,-0.058,-0.0377,305,31.39
Jamnagar,Gujarāt,22.47,70.07,2024,November,0.2896,0.034,-0.3111,21,30.07
Gurgaon,Haryāna,28.4667,77.0333,2024,November,0.1483,-0.0799,-0.1754,224,25.86
Aligarh,Uttar Pradesh,27.88,78.08,2024,November,0.2411,-0.0171,-0.2802,190,25.82
Jalandhar,Punjab,31.3256,75.5792,2024,November,0.0856,-0.0295,-0.1563,242,22.34
Bhubaneshwar,Odisha,20.295,85.825,2024,November,0.121,-0.1371,-0.1147,47,29.85
Bhayandar,Mahārāshtra,19.3,72.85,2024,November,0.1873,0.1329,-0.2609,9,30.82
Narela,Delhi,28.85,77.1,2024,November,0.3594,-0.0396,-0.3924,212,24.34
Shishgarh,Uttar Pradesh,28.72,79.32,2024,November,0.3713,-0.1451,-0.3234,181,20.77
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,November,0.0895,-0.0608,-0.0917,15,33.77
Dispur,Assam,26.15,91.77,2024,November,0.7381,-0.2654,-0.6498,116,26.38
Durgapur,West Bengal,23.55,87.32,2024,November,0.3522,0.0508,-0.383,90,26.34
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,November,0.0971,-0.0534,-0.1619,25,33.71
Saharanpur,Uttar Pradesh,29.964,77.546,2024,November,0.0521,-0.0155,-0.0683,280,22.76
Shiliguri,West Bengal,26.72,88.42,2024,November,0.1632,0.056,-0.2006,119,28.78
Avadi,Tamil Nādu,13.1147,80.1098,2024,November,0.1865,-0.1007,-0.1643,32,25.56
Salem,Tamil Nādu,11.65,78.1667,2024,November,0.0793,0.0193,-0.1056,285,32.77
Jui,Uttarākhand,29.67,78.9098,2024,November,0.8651,-0.215,-0.7908,890,19.07
Amaldu,Uttarākhand,29.9333,78.5333,2024,November,0.6338,-0.044,-0.6225,1406,18.27
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,November,0.5194,-0.3663,-0.5073,3058,5.86
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,November,0.4065,0.0096,-0.4555,943,20.31
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,November,0.0537,0.0446,-0.0885,84,25.49
Guntur,Andhra Pradesh,16.3,80.45,2024,November,0.2051,0.0357,-0.2078,34,30.38
Karaikandi,Assam,24.8309,92.6143,2024,November,0.8603,-0.3519,-0.7285,20,25.68
Mumbai,Mahārāshtra,19.0758,72.8775,2024,December,0.0424,0.038,-0.1155,5,31.36
Kolkata,West Bengal,22.5675,88.37,2024,December,0.0718,0.035,-0.1093,6,25.22
Delhi,Delhi,28.66,77.23,2024,December,0.058,0.021,-0.0749,219,19.04
Chennai,Tamil Nādu,13.0825,80.275,2024,December,0.0887,0.1864,-0.0808,9,29.23
Bangalore,Karnātaka,12.9791,77.5913,2024,December,0.1455,0.0033,-0.134,924,25.49
Ahmedabad,Gujarāt,23.0219,72.5797,2024,December,0.2728,-0.0844,-0.3203,52,24.49
Pune,Mahārāshtra,18.5211,73.8553,2024,December,0.3205,-0.1072,-0.3277,554,26.99
Hyderabad,Telangāna,17.3617,78.4747,2024,December,-0.0356,0.1077,-0.0141,508,26.35
Surat,Gujarāt,21.205,72.84,2024,December,0.1433,0.0272,-0.2115,14,27.24
Prayagraj,Uttar Pradesh,25.45,81.85,2024,December,0.3581,-0.0808,-0.364,95,21.42
Kanpur,Gujarāt,24.285,72.6933,2024,December,0.5139,-0.1162,-0.5488,335,23.54
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,December,0.0845,0.0716,-0.1498,132,20.97
Belahi,Bihār,25.7167,86.4,2024,December,0.1264,-0.2748,-0.052,41,21.3
Vadodara,Gujarāt,22.3,73.2,2024,December,0.2845,-0.0584,-0.2726,38,25.7
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,December,0.135,0.0675,-0.1703,318,28.89
Lucknow,Uttar Pradesh,26.847,80.947,2024,December,0.0735,0.1231,-0.1061,115,20.73
Kannankulam,Kerala,10.4799,76.1131,2024,December,0.6364,-0.1426,-0.5656,13,29.23
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,December,0.1805,0.0246,-0.2217,222,19.24
Nagla,Uttarākhand,29.01,79.51,2024,December,0.5502,-0.1085,-0.4913,227,19.31
Jaipur,Rājasthān,26.915,75.82,2024,December,0.5332,-0.1946,-0.5325,441,20.82
Kottarassheri,Kerala,10.6167,76.5333,2024,December,0.3848,0.1877,-0.4913,147,28.14
Attadappa,Kerala,11.85,75.4167,2024,December,0.7969,-0.3472,-0.7088,37,28.91
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,December,0.5699,-0.1553,-0.58,337,22.2
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,December,0.2873,0.0432,-0.3555,305,24.79
Nagpur,Mahārāshtra,21.1497,79.0806,2024,December,0.2011,-0.1309,-0.2127,318,25.44
Guwahati,Assam,26.1806,91.7502,2024,December,0.0467,0.1051,-0.1819,57,21.66
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,December,0.2186,-0.0113,-0.2564,211,19.48
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,December,0.287,0.0173,-0.2817,417,29.11
Patna,Bihār,25.61,85.1414,2024,December,0.081,0.1183,-0.0951,63,21.4
Rajkot,Gujarāt,22.2969,70.7984,2024,December,0.0468,0.183,-0.1162,134,24.24
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,December,0.2791,0.0231,-0.3121,12,26.74
Indore,Madhya Pradesh,22.7186,75.855,2024,December,0.097,0.0821,-0.2082,553,24.36
Abhepur,Punjab,30.6667,76.8333,2024,December,0.2211,0.0272,-0.2769,311,18.5
Gumanwala,Uttarākhand,29.9333,77.9,2024,December,0.2703,0.0326,-0.3255,277,17.62
Thane,Mahārāshtra,19.18,72.9633,2024,December,0.1859,-0.0472,-0.2423,14,28.66
Bhopal,Madhya Pradesh,23.25,77.4167,2024,December,0.1325,0.103,-0.1635,512,22.01
Agra,Uttar Pradesh,27.18,78.02,2024,December,0.3799,0.0306,-0.4747,184,18.53
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,December,0.0609,-0.1295,0.0022,8,28.97
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,December,0.6429,-0.1906,-0.604,584,27.8
Harbatpur,Uttarākhand,30.45,77.73,2024,December,0.2256,0.1001,-0.2726,445,16.86
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,December,0.0726,0.0549,-0.1565,612,16.35
Ludhiana,Punjab,30.9083,75.8486,2024,December,0.2165,-0.0688,-0.2471,243,17.3
Meerut,Uttar Pradesh,28.98,77.7064,2024,December,0.119,0.0894,-0.1747,228,19.04
Madurai,Tamil Nādu,9.9197,78.1194,2024,December,0.1281,0.3016,-0.3124,141,30.12
Nasik,Mahārāshtra,20.0,73.7833,2024,December,0.1382,0.0866,-0.2093,588,25.45
Faridabad,Haryāna,28.4167,77.3,2024,December,0.2944,0.0501,-0.3403,208,19.07
Madarpur,Bihār,26.227,84.6746,2024,December,0.1284,0.012,-0.1564,69,20.3
Najafgarh,Delhi,28.6125,76.9847,2024,December,0.0904,0.0186,-0.1374,220,18.84
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,December,0.138,0.1195,-0.1834,399,23.15
Madanpur,Uttarākhand,29.326,79.1537,2024,December,0.4363,-0.1123,-0.4383,315,19.87
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,December,0.425,0.035,-0.4691,383,19.65
Kalyan,Mahārāshtra,19.25,73.15,2024,December,0.2,0.1656,-0.2501,10,28.82
Asansol,West Bengal,23.6833,86.9667,2024,December,0.1859,0.1328,-0.241,125,22.66
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,December,0.4314,-0.1277,-0.3855,27,28.31
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,December,0.1589,0.1346,-0.1986,0,27.51
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,December,0.1499,-0.0231,-0.249,78,20.18
Kalleli,Kerala,9.2,76.8833,2024,December,0.8116,-0.1912,-0.7286,133,27.66
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,December,-0.0119,-0.1724,0.0279,1595,6.14
Aurangabad,Mahārāshtra,19.88,75.32,2024,December,0.4565,-0.1657,-0.4811,564,26.15
Dhanbad,Jhārkhand,23.7928,86.435,2024,December,0.3728,0.0151,-0.3823,245,22.28
Amritsar,Punjab,31.6269,74.877,2024,December,0.0801,-0.0247,-0.1475,234,16.69
Haora,West Bengal,22.58,88.3294,2024,December,0.1435,0.0839,-0.1322,12,23.34
Ranchi,Jhārkhand,23.3556,85.3347,2024,December,0.4562,-0.0636,-0.4308,643,21.87
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,December,0.0898,0.0848,-0.1889,215,20.42
Jodhpur,Rājasthān,26.2944,73.0278,2024,December,0.1709,0.0575,-0.2252,251,22.12
Chandigarh,Chandīgarh,30.7364,76.7883,2024,December,0.4804,-0.1296,-0.4559,349,17.51
Raipur,Chhattīsgarh,21.2379,81.6337,2024,December,0.0819,0.0345,-0.1151,309,24.9
Warangal,Telangāna,17.9756,79.6011,2024,December,0.0902,0.105,-0.1186,269,26.05
Kota,Rājasthān,25.18,75.83,2024,December,0.122,0.0304,-0.1441,230,20.88
Bareilly,Uttar Pradesh,28.364,79.415,2024,December,0.0826,0.1045,-0.1166,180,19.08
Solapur,Mahārāshtra,17.6703,75.9011,2024,December,0.1638,0.0263,-0.1947,474,28.67
Hubli,Karnātaka,15.3108,75.0925,2024,December,0.2655,0.0593,-0.2972,618,27.03
Mysore,Karnātaka,12.3086,76.6531,2024,December,0.0936,0.098,-0.11,747,26.62
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,December,0.0455,-0.0007,-0.0412,74,28.59
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,December,0.1043,0.1023,-0.0921,205,18.74
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,December,0.175,0.0257,-0.1698,305,30.28
Jamnagar,Gujarāt,22.47,70.07,2024,December,0.2222,0.0356,-0.2675,21,23.55
Gurgaon,Haryāna,28.4667,77.0333,2024,December,0.1871,-0.0725,-0.2517,224,18.18
Aligarh,Uttar Pradesh,27.88,78.08,2024,December,0.2096,-0.0412,-0.2467,190,20.3
Jalandhar,Punjab,31.3256,75.5792,2024,December,0.1124,-0.001,-0.1772,242,16.89
Bhubaneshwar,Odisha,20.295,85.825,2024,December,0.1394,-0.0371,-0.2055,47,26.01
Bhayandar,Mahārāshtra,19.3,72.85,2024,December,0.1848,0.0915,-0.2495,9,29.02
Narela,Delhi,28.85,77.1,2024,December,0.2952,0.018,-0.3515,212,18.34
Shishgarh,Uttar Pradesh,28.72,79.32,2024,December,0.5454,-0.1949,-0.5324,181,17.45
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,December,0.0572,0.1132,-0.1233,15,33.07
Dispur,Assam,26.15,91.77,2024,December,0.5867,-0.1781,-0.4803,116,22.44
Durgapur,West Bengal,23.55,87.32,2024,December,0.2751,0.0532,-0.3131,90,21.99
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,December,0.0741,-0.072,-0.1362,25,31.56
Saharanpur,Uttar Pradesh,29.964,77.546,2024,December,0.0588,-0.0485,-0.0866,280,18.04
Shiliguri,West Bengal,26.72,88.42,2024,December,0.1583,0.0757,-0.2055,119,24.87
Avadi,Tamil Nādu,13.1147,80.1098,2024,December,0.0715,-0.1316,-0.0602,32,28.35
Salem,Tamil Nādu,11.65,78.1667,2024,December,-0.0055,-0.0183,-0.0036,285,29.5
Jui,Uttarākhand,29.67,78.9098,2024,December,0.8328,-0.2268,-0.7712,890,15.6
Amaldu,Uttarākhand,29.9333,78.5333,2024,December,0.571,-0.0052,-0.6118,1406,13.94
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,December,0.3009,-0.3595,-0.2724,3058,-1.17
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,December,0.338,0.0216,-0.4596,943,15.71
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,December,0.1458,0.0311,-0.1989,84,20.93
Guntur,Andhra Pradesh,16.3,80.45,2024,December,0.2126,0.0673,-0.2034,34,29.73
Karaikandi,Assam,24.8309,92.6143,2024,December,0.7565,-0.2946,-0.6776,20,22.11
