city,lat,lng,ndvi,ndbi,albedo,humidity,population_density,building_density,elevation_m,rainfall_mm,aqi,green_cover_pct,water_body_pct,wind_speed,month,hour_of_day,lst
Dhanbad,23.79563451816052,86.42909643349974,0.2441,0.609,0.1496,47.9,4885.9,0.8351,219.1,1199.5,199.0,16.7,1.7,5.9,2,17.5,34.4
Dhanbad,23.798354748063456,86.41647241256629,0.2587,0.5651,0.1716,57.2,3303.8,0.7017,224.1,1312.5,144.0,14.5,0.0,7.4,1,11.5,35.67
Dhanbad,23.81961906813839,86.43531556523125,0.1562,0.6052,0.1515,80.8,4397.8,0.7284,232.1,1200.0,169.0,17.6,2.2,5.0,8,9.3,33.19
Dhanbad,23.824826312988968,86.42843995106156,0.3855,0.6787,0.248,56.9,4074.1,0.7326,186.9,1249.4,138.0,15.8,1.4,9.1,2,15.3,32.56
Dhanbad,23.813427247573053,86.41757924506207,0.2038,0.6434,0.1308,53.8,4525.7,0.7789,236.8,1251.1,177.0,13.4,1.0,8.1,5,11.2,31.39
Dhanbad,23.768134220551296,86.42157159369933,0.1719,0.6388,0.14,55.3,4734.3,0.707,245.4,1355.4,179.0,13.7,1.7,4.7,5,14.4,30.98
Dhanbad,23.774498093379275,86.41458994378904,0.267,0.6037,0.2022,68.0,3817.6,0.8493,241.8,1293.8,157.0,18.5,2.2,5.7,11,14.6,37.77
Dhanbad,23.789658174245552,86.41609930446786,0.3801,0.5529,0.2204,69.3,3968.6,0.7638,235.1,1339.1,174.0,13.4,1.4,5.1,8,14.1,32.47
Dhanbad,23.821878931590035,86.43091488738635,0.2181,0.6022,0.1619,75.2,5050.5,0.6503,208.8,1364.5,154.0,18.0,0.6,10.9,4,13.2,28.29
Dhanbad,23.763681325587545,86.43279321627377,0.2896,0.5984,0.1593,60.6,2935.5,0.6605,253.6,1233.6,154.0,17.3,1.6,9.3,5,16.1,26.3
Dhanbad,23.813731561916725,86.42890950512303,0.2132,0.6211,0.1721,71.4,4113.1,0.7563,219.8,1305.8,179.0,15.3,1.5,7.8,9,12.4,34.78
Dhanbad,23.770300932939808,86.42749640241767,0.2915,0.6701,0.186,70.5,4639.1,0.8288,239.6,1250.9,154.0,14.4,0.7,10.5,8,11.0,32.69
Dhanbad,23.782557740222483,86.45170166845485,0.2997,0.6742,0.1944,74.9,4339.7,0.8418,251.1,1213.2,141.0,19.1,2.2,9.7,8,10.7,31.7
Dhanbad,23.816320499888125,86.44675021804429,0.2719,0.6325,0.2209,52.3,3857.4,0.8181,225.2,1254.5,136.0,16.7,2.6,11.4,10,17.9,35.39
Dhanbad,23.821381309303217,86.44443322760388,0.1647,0.6516,0.2277,60.1,4611.6,0.8128,231.9,1301.4,151.0,13.5,1.9,12.9,10,12.7,37.67
Dhanbad,23.784741074988844,86.42423371907775,0.2225,0.6614,0.2252,55.8,2689.6,0.7351,221.8,1138.3,177.0,15.7,1.5,10.6,11,14.1,38.47
Dhanbad,23.783011992021898,86.45477395507699,0.2104,0.6903,0.2145,71.9,2963.9,0.7966,243.6,1215.8,186.0,15.2,1.2,7.8,9,9.9,35.65
Dhanbad,23.806242396073063,86.43628121983032,0.2187,0.7108,0.1915,44.0,3739.7,0.8277,213.8,1272.2,159.0,16.2,1.6,5.0,3,14.3,34.01
Dhanbad,23.820320141571745,86.42620784689863,0.2557,0.5779,0.1973,59.5,5028.9,0.7889,243.5,1274.5,149.0,17.2,2.2,4.5,4,18.1,26.81
Dhanbad,23.780342935572314,86.43195464197626,0.2035,0.7207,0.178,58.9,4749.8,0.743,208.5,1297.9,154.0,20.4,2.9,10.7,11,9.7,38.49
Dhanbad,23.797598468048484,86.43672577100234,0.2662,0.6573,0.2067,67.9,4129.5,0.8045,209.6,1325.7,165.0,13.5,1.9,9.1,5,17.1,28.35
Dhanbad,23.790885868811923,86.42732615631321,0.2818,0.6887,0.1936,66.1,5123.8,0.8364,221.0,1278.0,151.0,11.2,2.3,8.5,7,14.9,31.8
Dhanbad,23.8140230755901,86.4372057082214,0.2493,0.6246,0.1907,48.5,3735.3,0.8468,217.4,1218.9,147.0,20.1,2.4,7.6,2,10.9,33.22
Bokaro,23.665157156447634,86.13162273866703,0.1921,0.4977,0.2661,80.7,3993.1,0.7655,207.6,1324.3,139.0,19.8,2.6,3.2,8,13.3,30.93
Bokaro,23.67430687982693,86.14153367193843,0.2133,0.6966,0.2377,58.1,3888.7,0.7396,225.5,1320.7,177.0,16.9,2.5,8.4,12,9.7,37.15
Bokaro,23.69119576544649,86.14997661866163,0.2311,0.777,0.2615,66.6,4888.4,0.7717,208.8,1363.0,153.0,16.3,2.5,8.6,9,16.5,35.03
Bokaro,23.672760825721067,86.15343585566195,0.2317,0.591,0.1929,47.9,4035.1,0.7464,211.4,1246.2,164.0,21.2,0.3,0.5,3,12.1,33.03
Bokaro,23.65310990257389,86.16354086679638,0.2902,0.5722,0.2605,56.9,3372.2,0.7434,200.9,1297.5,134.0,19.2,1.9,9.1,2,10.7,31.22
Bokaro,23.65683589585084,86.16623806741919,0.2604,0.5737,0.1398,78.6,4963.6,0.7045,207.2,1256.1,135.0,16.1,2.7,12.1,7,12.2,28.62
Bokaro,23.680269937539723,86.13115466642657,0.199,0.5847,0.2187,60.9,3775.4,0.6889,224.2,1233.0,172.0,16.0,1.8,5.8,11,12.0,37.94
Bokaro,23.656834270871936,86.1782789245077,0.2863,0.4964,0.1559,57.2,5109.7,0.7574,193.2,1323.5,193.0,19.5,3.1,5.2,11,7.3,32.89
Bokaro,23.646773588204685,86.1565178725446,0.25,0.6695,0.234,74.5,3943.1,0.7358,210.7,1288.4,170.0,19.3,2.8,8.7,1,14.2,34.09
Bokaro,23.679105205008373,86.16055098400845,0.2557,0.5394,0.2147,63.3,3379.0,0.6748,196.3,1383.4,168.0,13.5,3.0,5.4,12,8.9,35.7
Bokaro,23.688875073295538,86.15173629347215,0.2553,0.5755,0.2369,55.3,4267.0,0.7638,217.7,1400.0,152.0,17.8,2.7,7.9,4,8.7,26.64
Bokaro,23.653010699539546,86.1840984094292,0.1629,0.5484,0.1817,76.6,4341.6,0.715,197.9,1358.3,189.0,16.1,1.0,9.7,7,14.6,30.15
Bokaro,23.68139224846218,86.13400537052955,0.1398,0.4778,0.1824,55.4,4018.7,0.7426,205.5,1242.6,166.0,17.8,3.8,4.9,1,7.9,32.8
Bokaro,23.66654598783567,86.17223404386564,0.238,0.5382,0.2554,72.0,3492.8,0.6752,213.4,1316.3,156.0,16.8,2.4,4.1,7,15.3,28.43
Bokaro,23.646056035937214,86.16650460189074,0.1027,0.5593,0.164,84.3,4052.5,0.7778,225.4,1289.2,181.0,17.5,3.4,7.2,7,13.8,31.19
Bokaro,23.667139594621993,86.16053021952133,0.3142,0.6264,0.2049,58.3,5478.8,0.7615,217.2,1298.6,167.0,18.1,3.9,8.8,5,16.3,27.17
Bokaro,23.671251296258088,86.13448481331466,0.2452,0.5738,0.1651,58.3,3810.4,0.7872,207.0,1254.0,161.0,18.0,2.5,5.1,8,15.8,32.16
Bokaro,23.65943293892318,86.13685604206458,0.2779,0.471,0.1657,51.8,2690.4,0.8029,207.6,1355.3,140.0,12.6,3.1,4.2,10,12.7,36.88
Bokaro,23.668871308522633,86.14485593966843,0.3161,0.492,0.1791,48.1,2794.9,0.723,181.2,1266.1,158.0,17.0,2.1,6.7,5,18.9,24.85
Bokaro,23.67128084142229,86.17646092372614,0.2949,0.5912,0.1429,74.2,2938.7,0.7257,190.1,1353.9,167.0,16.5,3.0,5.1,7,9.9,28.24
Bokaro,23.69426524979388,86.14483900893526,0.1693,0.6485,0.1641,69.7,4684.7,0.7356,211.7,1239.8,163.0,18.7,3.9,5.0,2,13.5,33.29
Bokaro,23.65737541627752,86.1480686339319,0.2581,0.6403,0.2234,90.7,4224.2,0.7334,208.4,1319.0,134.0,14.6,2.5,6.6,9,15.0,33.77
Bokaro,23.653709579717656,86.15456970476451,0.2076,0.5795,0.2517,69.4,4657.0,0.8047,218.8,1394.7,151.0,14.9,2.7,4.2,7,11.5,30.14
Bokaro,23.695694126680152,86.13227955954997,0.2239,0.549,0.1644,60.3,2933.1,0.8812,213.5,1294.6,186.0,17.2,1.5,2.5,7,8.5,29.9
Bokaro,23.67631706209504,86.15170671860294,0.1724,0.5426,0.1935,59.7,4092.8,0.7302,213.4,1302.8,119.0,23.3,2.0,5.3,10,15.1,36.0
Bokaro,23.682195602698645,86.1168028263383,0.2913,0.5246,0.214,54.1,4171.7,0.7575,223.6,1267.6,139.0,19.0,2.6,5.0,3,13.3,30.16
Bokaro,23.690816085704036,86.1484968253851,0.1997,0.5533,0.1786,51.2,4051.7,0.7744,204.1,1276.6,173.0,18.2,2.9,3.3,10,12.0,39.06
Bokaro,23.669963590033653,86.1585904850546,0.1768,0.5522,0.198,72.4,3292.5,0.7048,195.8,1405.9,158.0,16.2,2.1,9.1,9,12.0,34.03
Bokaro,23.659791111170165,86.13904929380135,0.2982,0.5925,0.2051,55.0,4479.3,0.772,224.7,1358.4,145.0,21.1,1.8,6.2,10,12.7,36.85
Bokaro,23.663380231126606,86.1386714201162,0.2982,0.5626,0.1611,59.0,2214.7,0.7427,196.5,1351.7,170.0,11.2,3.3,3.7,3,12.3,30.16
Bokaro,23.672614316566683,86.18063056923684,0.1969,0.6522,0.1678,67.5,4765.6,0.7723,234.8,1240.8,158.0,13.1,2.8,5.6,4,11.0,30.39
Bokaro,23.662985227745345,86.1457738487794,0.2556,0.6363,0.2022,50.7,3660.7,0.7398,213.7,1228.6,140.0,15.1,2.4,4.4,6,15.7,29.67
Bokaro,23.656925704361573,86.12767257764625,0.1678,0.5791,0.1927,62.2,1874.2,0.8373,206.6,1262.9,167.0,19.2,3.8,4.1,4,11.6,30.48
Bokaro,23.677026439877093,86.1521011880637,0.2865,0.5779,0.2453,56.8,4946.5,0.7348,219.6,1283.4,180.0,18.2,2.7,4.9,10,9.2,36.06
Bokaro,23.68048127374266,86.13068977055305,0.1956,0.6272,0.2388,54.5,3082.0,0.825,218.9,1228.2,165.0,18.8,3.6,8.9,1,17.5,35.02
Bokaro,23.65710168621762,86.15787124445431,0.2245,0.601,0.2069,33.8,4499.0,0.8078,219.5,1373.3,160.0,21.0,3.3,4.3,12,16.3,37.53
Bokaro,23.695368711112557,86.1304618732701,0.2628,0.5225,0.1643,71.6,3231.7,0.669,211.7,1377.8,177.0,13.0,2.7,4.7,5,11.7,28.06
Bokaro,23.6512170224736,86.13938683711048,0.2389,0.5832,0.1788,76.6,4437.3,0.7034,192.8,1274.4,161.0,20.9,2.2,5.9,9,16.0,33.42
Bokaro,23.68893211981009,86.1456655123646,0.2406,0.5496,0.2049,47.9,4374.3,0.7149,180.5,1229.0,173.0,19.6,1.3,11.2,11,10.6,36.81
Bokaro,23.673033420245385,86.17650480740154,0.2675,0.5065,0.2235,76.6,4676.0,0.7317,209.3,1257.7,149.0,14.3,2.7,5.4,9,10.2,33.31
Bokaro,23.667553617102826,86.1562555317986,0.3165,0.5175,0.1894,73.2,5240.0,0.7291,186.2,1408.3,151.0,17.3,2.4,2.8,8,13.2,32.25
Bokaro,23.66713736606904,86.14819257462433,0.1667,0.5196,0.2357,67.8,3685.7,0.7904,199.2,1309.7,159.0,19.0,2.9,6.0,8,16.5,30.67
Bokaro,23.681980000858676,86.1620681645044,0.1758,0.576,0.1654,60.5,3737.4,0.7173,216.6,1372.4,171.0,17.3,3.5,8.9,10,10.7,37.2
Bokaro,23.654570517465128,86.1639400422048,0.2689,0.615,0.2453,46.8,2969.3,0.6638,193.4,1333.0,150.0,18.2,2.4,3.0,3,11.3,30.23
Bokaro,23.67790932396498,86.174982641965,0.2862,0.6557,0.2318,50.6,3758.5,0.7362,202.5,1289.8,180.0,18.4,1.4,4.7,2,14.4,34.3
Bokaro,23.66370840063297,86.15656901214514,0.2123,0.6405,0.1666,64.1,4443.6,0.6964,220.8,1351.9,166.0,16.0,1.9,6.1,3,14.9,32.1
Bokaro,23.659370972338415,86.14485492730284,0.1638,0.662,0.2312,66.3,3209.5,0.7593,213.2,1282.9,159.0,18.9,3.1,7.1,4,19.0,26.9
Bokaro,23.668674765781176,86.1297930721938,0.2,0.5792,0.221,55.8,3682.9,0.6407,235.4,1264.2,149.0,11.3,3.0,9.2,4,18.5,26.99
Bokaro,23.680321647342556,86.14403399063094,0.2583,0.5983,0.1787,61.3,4634.4,0.7858,196.0,1343.5,139.0,16.2,2.1,4.0,11,8.9,37.4
Bokaro,23.6587762140187,86.16083983686636,0.2241,0.5557,0.2488,55.9,4727.5,0.7546,204.6,1181.7,172.0,19.0,3.1,11.7,1,13.9,34.62
Bokaro,23.65749590057918,86.1376782967564,0.2677,0.5892,0.244,65.8,3810.0,0.696,216.8,1228.5,195.0,17.1,2.2,9.9,9,10.6,33.42
Bokaro,23.658547077924485,86.15184699846627,0.284,0.5443,0.204,41.7,3778.8,0.7329,250.8,1327.1,183.0,16.3,1.7,4.2,4,17.8,27.91
Bokaro,23.68508478376025,86.15586740316316,0.2034,0.5868,0.2371,60.9,3301.9,0.7074,211.5,1266.7,109.0,20.9,2.8,1.5,5,15.0,27.45
Bokaro,23.65504970123462,86.13736446995343,0.1927,0.5418,0.1958,65.2,3466.6,0.7213,204.8,1249.2,133.0,15.9,3.0,2.9,8,10.3,32.32
Bokaro,23.663094907540184,86.15625312095106,0.2727,0.5955,0.1305,84.3,3155.6,0.7406,210.2,1272.7,164.0,13.4,3.4,5.6,7,14.5,29.55
Bokaro,23.673811033961215,86.15008946585975,0.2702,0.5515,0.2101,70.5,5552.2,0.7221,177.4,1287.5,147.0,13.7,2.0,4.3,12,10.7,36.2
Bokaro,23.66503097421858,86.14936937908136,0.1977,0.5754,0.1748,58.5,3797.1,0.8076,209.9,1308.7,214.0,17.5,2.8,4.7,11,15.2,38.55
Bokaro,23.664677442016934,86.16638448549087,0.2012,0.522,0.2846,68.8,3691.1,0.8038,194.1,1390.7,155.0,16.7,2.2,4.3,5,10.4,27.25
Bokaro,23.685855761149483,86.14673168106029,0.1829,0.5992,0.1829,65.7,4029.0,0.7128,233.6,1387.4,107.0,18.0,2.6,6.9,1,11.5,34.27
Bokaro,23.640005890412393,86.15564126810557,0.2263,0.5686,0.2003,65.9,3823.2,0.7505,194.0,1309.4,117.0,20.6,2.8,2.5,2,20.0,29.33
Bokaro,23.66111686537146,86.15118499458808,0.1659,0.5935,0.1998,45.0,4090.9,0.7297,216.6,1303.4,186.0,13.9,1.9,4.6,10,12.5,39.66
Bokaro,23.648329688822287,86.14456051834509,0.2657,0.5602,0.2425,60.0,3510.4,0.7371,228.7,1290.0,125.0,15.3,2.4,6.9,6,12.3,28.12
Bokaro,23.639963386487267,86.15767148833743,0.2842,0.5693,0.2034,65.5,3977.9,0.7261,202.4,1363.7,170.0,13.5,1.8,6.9,1,9.8,34.64
Bokaro,23.671086540926243,86.17465458634571,0.2193,0.5733,0.193,58.6,3268.1,0.6845,209.8,1243.5,184.0,14.4,3.5,3.0,1,10.2,35.87
Bokaro,23.674648689320893,86.15509627851804,0.3267,0.5879,0.1793,55.7,4008.5,0.7631,205.4,1255.7,159.0,13.2,1.9,3.3,3,15.9,30.88
Bokaro,23.64914233702903,86.15912788878745,0.219,0.5955,0.2286,53.1,4791.1,0.7662,233.8,1274.4,153.0,16.7,2.6,8.0,5,14.0,28.31
Bokaro,23.642760273498695,86.14333800023017,0.2394,0.5804,0.1591,76.8,3127.5,0.7783,193.2,1331.5,148.0,16.0,2.8,5.8,7,11.1,30.69
Bokaro,23.661192586733414,86.132618799229,0.2584,0.5246,0.2722,54.4,4267.2,0.7891,188.6,1242.8,150.0,16.2,1.8,3.2,12,15.0,37.18
Bokaro,23.662856834959204,86.14500813413309,0.1442,0.4992,0.1718,76.0,3332.8,0.7452,222.5,1332.7,162.0,16.9,2.6,3.2,9,9.8,33.93
Bokaro,23.667409839304835,86.17571570615273,0.3111,0.5667,0.164,57.3,2519.5,0.7613,220.5,1341.8,165.0,18.3,3.7,5.1,6,7.6,26.23
Bokaro,23.666296363263903,86.14994857498158,0.3247,0.5595,0.2389,65.9,3654.7,0.6563,196.9,1511.1,166.0,19.6,3.3,2.3,7,12.1,28.76
Bokaro,23.678024117949327,86.1610457939465,0.208,0.6244,0.2095,67.8,4731.3,0.7059,229.9,1459.4,171.0,18.6,2.6,6.3,8,15.7,33.36
Bokaro,23.655353291985936,86.15971176294691,0.0806,0.6048,0.1784,52.8,3700.8,0.7278,194.6,1291.6,163.0,20.0,3.3,7.3,1,7.8,34.18
Bokaro,23.659182040082392,86.15180476103524,0.1728,0.5602,0.2668,65.6,3613.9,0.7171,204.7,1273.5,161.0,24.4,3.8,5.0,9,15.4,32.69
Bokaro,23.664024406641154,86.14002733888798,0.2323,0.5243,0.1943,52.5,3930.7,0.7572,211.1,1251.9,177.0,18.6,1.7,6.2,12,14.1,37.12
Bokaro,23.663561130016983,86.15714835537628,0.2498,0.417,0.18,80.4,3391.7,0.7647,163.4,1307.5,194.0,15.6,2.6,1.8,8,10.1,31.14
Bokaro,23.686335981989608,86.14038291732061,0.1986,0.6105,0.2162,58.3,2269.6,0.7304,213.6,1282.2,157.0,19.1,2.3,8.3,10,12.0,35.7
Bokaro,23.668244057378885,86.141897428348,0.3883,0.6054,0.1982,49.1,2696.5,0.7179,210.0,1367.9,137.0,16.0,2.4,8.0,3,11.4,28.89
Bokaro,23.70109075238273,86.15109392501166,0.2927,0.4878,0.1757,53.5,3961.8,0.6651,213.3,1307.3,169.0,15.8,3.1,3.9,10,14.6,35.23
Bokaro,23.672620017752173,86.14917891355408,0.283,0.5596,0.2381,56.8,2875.2,0.7411,208.6,1396.5,168.0,17.2,4.6,8.3,3,9.0,27.5
Bokaro,23.67402821298028,86.16674691283217,0.3751,0.546,0.2084,62.6,4285.5,0.7678,177.7,1288.1,119.0,12.8,3.7,8.4,11,14.7,36.44
Bokaro,23.672977762123114,86.15527835581042,0.1988,0.5432,0.135,57.1,3794.7,0.701,208.1,1316.6,172.0,18.2,3.1,5.2,12,15.1,36.19
Bokaro,23.671180265858087,86.1712946683552,0.2086,0.4913,0.2039,83.6,3108.4,0.715,214.1,1317.3,167.0,13.2,1.9,7.8,8,14.2,31.61
Bokaro,23.651466694597392,86.15365526666893,0.2388,0.5225,0.163,74.1,4040.0,0.7191,242.1,1368.9,159.0,17.0,3.5,6.6,9,18.7,29.98
Bokaro,23.671468839107224,86.16909986562618,0.2506,0.5016,0.2026,63.0,2006.5,0.7971,226.0,1301.7,163.0,15.2,2.3,3.5,2,12.3,32.19
Bokaro,23.69457777147504,86.13917752767962,0.2604,0.6689,0.1819,55.8,2853.4,0.7211,217.6,1259.1,138.0,15.2,3.3,5.3,12,13.1,38.26
Bokaro,23.696648115621546,86.17746746837679,0.2178,0.6304,0.2479,58.6,2967.9,0.7453,213.4,1339.5,182.0,18.6,2.9,10.4,5,13.5,28.22
Bokaro,23.67577453323267,86.17739488617778,0.2555,0.6019,0.184,60.6,4518.0,0.7288,212.4,1252.4,156.0,20.8,2.5,7.8,5,13.7,27.63
Bokaro,23.654357679979107,86.18441903667527,0.1246,0.6567,0.2566,62.5,3850.6,0.7679,223.1,1385.4,136.0,18.8,2.2,1.3,1,11.7,36.42
Bokaro,23.68703791589968,86.19501488860199,0.2351,0.6743,0.2303,46.7,3849.7,0.6668,218.9,1231.0,152.0,15.8,3.8,9.5,2,13.5,33.59
Bokaro,23.671337615497336,86.14197775706009,0.2795,0.6457,0.2651,58.1,4837.7,0.7841,220.7,1339.9,191.0,18.2,3.7,5.4,3,14.3,31.7
Bokaro,23.66761657363369,86.1605893720584,0.2516,0.6352,0.2106,59.6,3925.6,0.7105,202.9,1267.5,174.0,14.9,2.4,4.4,11,18.4,35.86
Bokaro,23.647527990979114,86.13723316875357,0.2548,0.5965,0.1835,63.7,2928.2,0.7012,209.7,1331.6,130.0,16.6,2.7,4.5,1,8.2,32.53
Bokaro,23.692309822455872,86.16616963973992,0.2285,0.5847,0.219,85.0,4076.6,0.6203,217.5,1261.3,128.0,14.2,2.0,7.0,8,12.0,31.34
Bokaro,23.67950050502195,86.14082047828136,0.2626,0.5153,0.1931,44.9,4567.4,0.7391,184.9,1247.6,205.0,14.5,0.4,5.6,2,7.0,30.73
Bokaro,23.656843723641913,86.12697571273482,0.256,0.6319,0.1961,51.1,4713.0,0.7265,206.3,1342.5,176.0,17.0,3.2,8.9,4,11.0,29.46
Bokaro,23.66701867250352,86.14897220699476,0.1619,0.6091,0.1988,50.5,3957.0,0.7691,213.4,1292.5,107.0,19.7,2.6,7.0,11,12.3,38.43
Bokaro,23.666090474896418,86.14894426490716,0.2383,0.5639,0.2078,58.6,3480.8,0.7446,196.3,1266.1,128.0,13.9,1.0,6.8,11,12.5,37.99
Bokaro,23.674089428793145,86.14548308254068,0.1918,0.5598,0.1951,51.1,4634.8,0.6972,218.0,1346.0,127.0,13.2,1.4,8.6,10,17.5,36.63
Bokaro,23.644998346326478,86.16862627820586,0.2631,0.6744,0.1786,61.0,1690.1,0.6877,218.4,1309.6,153.0,22.6,0.4,8.5,2,6.6,29.17
Bokaro,23.656612916969205,86.16972427940864,0.2097,0.6285,0.1914,64.8,2931.4,0.8579,234.9,1327.9,169.0,18.4,2.1,5.7,11,15.5,37.94
Bokaro,23.674161189915385,86.15113317690854,0.3589,0.5684,0.1639,56.0,3704.5,0.779,214.8,1326.5,157.0,13.5,1.3,7.2,10,15.5,35.94
Bokaro,23.669882694406745,86.14148361355984,0.1527,0.5372,0.2089,54.3,3465.1,0.7257,214.7,1361.4,155.0,19.1,2.8,6.9,6,15.9,28.42
Bokaro,23.669201047894326,86.17751549640083,0.339,0.5972,0.1462,55.2,3002.3,0.8013,197.8,1251.3,121.0,18.3,2.4,7.4,4,13.2,27.84
Bokaro,23.644098682662175,86.14797006379129,0.1951,0.5406,0.1585,56.5,5488.8,0.7793,235.4,1339.4,154.0,17.6,2.7,4.8,2,12.0,34.18
Bokaro,23.679310422745797,86.1711730409056,0.1803,0.4464,0.2283,46.9,3492.8,0.7726,211.0,1310.5,161.0,15.8,2.6,5.6,6,12.2,28.41
Bokaro,23.662139578344654,86.13225882384221,0.1892,0.553,0.2433,79.3,3132.2,0.7553,191.7,1287.3,154.0,19.2,2.0,6.0,9,14.3,33.13
Bokaro,23.695028525149784,86.15353194181584,0.2466,0.5876,0.1847,64.1,3936.0,0.661,193.5,1431.5,156.0,17.7,1.3,11.9,6,10.6,27.12
Bokaro,23.673446992455744,86.12943469981504,0.2988,0.6475,0.2251,58.1,3054.7,0.8447,219.8,1329.2,181.0,17.1,2.0,3.5,3,13.1,31.83
Bokaro,23.680215989402644,86.14876858443442,0.2211,0.5675,0.2356,61.8,2511.4,0.7025,180.2,1296.6,187.0,21.1,2.8,6.3,1,9.4,34.18
Bokaro,23.65451613811538,86.13746544587389,0.2129,0.5709,0.152,69.7,4772.1,0.6601,193.2,1276.2,166.0,16.1,1.6,3.6,10,12.5,37.82
Bokaro,23.662491213853684,86.13330560093159,0.192,0.6125,0.2626,63.8,4006.2,0.755,220.0,1389.0,161.0,14.9,1.6,5.2,4,7.2,27.55
Bokaro,23.690764760998402,86.12583717300174,0.2413,0.6122,0.1831,52.9,3345.4,0.7031,191.7,1323.6,115.0,11.5,2.8,3.6,12,13.2,38.67
Bokaro,23.66602693060185,86.16643461871973,0.2555,0.6292,0.2037,56.3,3845.0,0.7461,198.4,1338.1,149.0,20.8,1.9,5.5,12,11.9,37.56
Bokaro,23.6786583663223,86.16273075958699,0.2019,0.5671,0.1859,52.0,3831.7,0.7001,231.7,1384.0,159.0,15.0,2.1,4.4,1,18.2,33.19
Bokaro,23.659367017527142,86.14528433792529,0.2308,0.5459,0.221,72.2,4634.8,0.8239,207.4,1272.7,190.0,12.3,1.7,9.6,8,10.2,32.52
Bokaro,23.663895574642225,86.15616435361115,0.2906,0.5572,0.182,56.4,3925.6,0.7547,211.3,1308.6,154.0,15.6,2.1,5.0,2,7.5,29.52
Bokaro,23.691376224849026,86.14520366324709,0.3072,0.4997,0.1943,54.7,3646.8,0.7255,213.0,1360.4,157.0,15.4,2.8,7.4,2,10.4,30.63
Bokaro,23.668803965344285,86.16099807681151,0.2472,0.6044,0.1867,58.9,3819.0,0.7707,206.5,1251.8,157.0,17.7,1.6,9.4,12,9.3,34.99
Bokaro,23.690416415451082,86.13795881416817,0.2331,0.6161,0.1771,57.6,4362.3,0.7806,199.5,1281.0,168.0,11.4,2.8,6.4,1,17.1,35.46
Bokaro,23.68579936594551,86.1647593620754,0.2146,0.5035,0.2044,62.2,3526.0,0.7729,220.2,1356.9,114.0,13.4,2.0,5.7,11,16.8,34.69
Bokaro,23.658368972806233,86.15674204580655,0.2953,0.5376,0.1861,65.0,4569.6,0.7398,242.9,1261.6,162.0,17.1,1.9,12.3,12,14.3,34.56
Bokaro,23.666411020454618,86.15947286964048,0.2399,0.6559,0.2347,58.5,3174.6,0.8656,221.2,1378.4,161.0,22.6,2.5,4.9,5,6.0,25.17
Bokaro,23.676602648287012,86.14211372248967,0.2702,0.5979,0.2007,48.2,4162.4,0.6734,202.9,1244.2,111.0,18.1,3.8,8.0,3,15.4,29.05
Bokaro,23.674970707801112,86.12552068016983,0.3342,0.5808,0.1909,55.8,2942.7,0.6951,212.4,1310.7,164.0,14.4,2.6,2.7,5,11.2,28.33
Bokaro,23.669738544230192,86.16016613332023,0.2617,0.5256,0.1978,57.5,4048.7,0.7932,224.6,1359.5,125.0,15.1,1.7,5.1,7,10.0,29.05
Bokaro,23.679561919876797,86.18338960925841,0.3344,0.5803,0.2107,75.4,4989.2,0.7109,197.4,1266.2,151.0,17.1,2.4,3.9,8,11.2,31.51
Bokaro,23.64796486445151,86.1399021520328,0.2645,0.6285,0.1783,57.5,3932.1,0.7184,207.0,1398.4,127.0,20.7,3.3,9.5,1,16.6,33.77
Bokaro,23.656997242921374,86.15946136352011,0.2978,0.6804,0.1893,63.3,4925.8,0.6657,217.8,1197.1,140.0,17.7,0.9,12.6,11,10.0,36.05
Bokaro,23.654536003286676,86.18348955577086,0.2715,0.6142,0.2146,63.1,3345.4,0.7578,193.2,1276.6,151.0,18.3,3.5,5.8,9,11.9,34.75
Bokaro,23.646885422105953,86.15738208967029,0.2259,0.5743,0.1585,49.7,3637.2,0.7472,215.9,1269.8,162.0,17.9,1.0,8.7,3,15.7,30.42
Bokaro,23.69292919870961,86.14088243689787,0.1791,0.5105,0.1946,64.9,4564.1,0.7189,170.7,1245.2,189.0,15.5,2.3,9.9,3,18.7,27.46
Bokaro,23.668044118463655,86.1535215251314,0.1187,0.5478,0.235,46.7,4118.7,0.6087,204.1,1315.6,160.0,19.0,1.6,7.3,6,16.5,28.89
Bokaro,23.660231444639162,86.17613082495296,0.2598,0.6451,0.1708,50.4,4342.6,0.8104,207.1,1309.9,132.0,16.1,0.1,4.5,12,12.4,39.43
Bokaro,23.689031586497,86.13632648550411,0.2586,0.5634,0.1785,55.9,4172.2,0.7909,253.8,1438.0,154.0,17.6,2.6,1.9,5,16.6,27.67
Bokaro,23.65651998818148,86.13888332276271,0.3322,0.6211,0.1843,58.4,5242.9,0.7477,206.5,1282.8,162.0,18.9,3.5,1.9,12,12.6,37.46
Bokaro,23.643121919611204,86.13723758573947,0.2026,0.6131,0.2117,75.9,3431.6,0.7374,204.2,1332.9,167.0,16.2,3.3,5.3,7,15.2,29.42
Bokaro,23.67729281124161,86.16627070558306,0.3291,0.6489,0.2604,51.3,3901.1,0.7675,198.7,1336.6,157.0,18.0,2.6,4.0,10,14.2,36.8
Bokaro,23.677173831432683,86.15162121187397,0.2671,0.4844,0.24,55.8,3141.4,0.6463,199.6,1258.2,180.0,17.5,2.3,8.5,12,17.3,33.27
